county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,Percentage Eligible,rural
22123,2255,1256,77,23,976,0,1306,65,211,1061,898,64.23,1
22125,2769,2740,143,9,1322,0,1461,110,189,1244,1029,50.26,1
22127,2696,2054,90,45,873,0,1899,37,363,1287,1227,56.76,1
23001,18301,28022,884,522,978,0,17153,900,1856,8333,8260,39.51,0
23003,15965,14267,1214,136,417,30,15728,418,2096,8079,8229,52.81,1
23005,41735,92195,1249,2254,4015,15,36539,1101,4583,21317,16384,31.16,0
23007,7000,6065,193,64,108,0,6989,51,885,3399,3271,53.58,1
23009,9930,15276,351,156,99,0,9696,371,1264,5172,3535,39.4,1
23011,22595,31208,1224,79,254,0,22595,481,2723,10624,10534,42.0,1
23013,7269,11182,257,114,72,0,7097,271,925,3786,2587,39.4,1
23015,6305,9699,223,99,63,0,6156,235,802,3284,2244,39.4,1
23017,13733,11898,380,126,213,0,13710,101,1736,6668,6416,53.58,1
23019,32386,33487,1795,385,773,9,31672,804,4318,14580,15947,49.16,0
23021,3992,3459,110,37,62,0,3986,29,505,1938,1865,53.58,1
23023,4323,11124,240,236,210,0,3996,52,459,2316,1372,27.99,1
23025,11999,10396,332,110,186,0,11979,88,1517,5826,5606,53.58,1
23027,7088,10904,250,111,71,0,6921,265,902,3692,2523,39.4,1
23029,7397,6611,562,63,193,14,7288,194,971,3743,3813,52.81,1
23031,26122,61688,1095,240,520,92,25407,529,3521,16038,11744,29.75,0
24001,12927,15618,202,397,673,0,12342,297,1654,5419,5654,45.29,1
24003,62031,162772,1791,5678,17939,0,38818,9188,10493,26031,21420,27.59,0
24005,126949,205576,4750,9454,53523,148,69850,10248,14124,57290,44324,38.18,0
24009,8984,25317,266,348,3059,0,6619,749,1752,4371,3287,26.19,1
24011,5186,8234,256,50,1272,0,4015,476,637,2206,1989,38.64,1
24013,16139,48023,484,772,1576,0,14681,1594,2409,8260,6091,25.15,0
24015,16149,24851,461,290,2427,0,13898,2002,1721,7568,5976,39.39,0
24017,18820,40661,1237,1061,11767,0,7762,713,4263,7846,7274,31.64,0
24019,5068,8047,250,48,1243,0,3923,465,623,2156,1944,38.64,1
24021,28438,75247,1181,2510,4649,184,23376,6665,4215,12697,9474,27.43,0
24023,5466,6604,86,168,285,0,5219,126,699,2292,2391,45.29,1
24025,31026,70170,1327,1500,8668,0,22735,3181,4519,13515,11146,30.66,0
24027,28533,92012,743,5337,10543,40,11971,4482,1662,12585,8074,23.67,0
24029,2989,4746,147,29,733,0,2314,274,367,1271,1147,38.64,1
24031,117105,271104,2695,22115,37793,0,45903,33892,6692,50318,32600,30.17,0
24033,145326,200979,5003,8610,100273,105,25073,31561,14110,57262,44472,41.96,0
24035,7769,12337,383,74,1906,0,6015,713,955,3305,2980,38.64,0
24037,11011,31021,327,423,3756,0,8117,912,2150,5365,4031,26.2,1
24039,4718,5132,292,158,1605,0,3070,367,363,1867,1492,47.9,1
24041,5844,9279,288,56,1433,0,4524,536,718,2486,2241,38.64,1
24043,28156,32485,1182,1220,4703,0,25024,2638,2762,11579,10704,46.43,0
24045,19850,21590,1228,665,6751,0,12916,1544,1525,7854,6278,47.9,0
24047,10053,10934,622,337,3419,0,6542,782,772,3978,3179,47.9,1
24510,138663,115707,4220,4189,107215,14,33384,7262,11423,60569,62291,54.51,0
25001,35648,67370,1225,499,2728,0,32623,2328,5067,19189,13388,34.6,0
25003,26909,30786,335,563,2446,0,25796,1206,3506,14019,11269,46.64,0
25005,111978,121413,2767,3514,13875,25,92849,17800,7602,48410,45868,47.98,0
25007,3129,6047,38,89,219,0,2947,78,427,1895,1239,34.1,1
25009,134550,175003,3668,5379,14475,0,97792,50474,9666,64576,51339,43.47,0
25011,11522,15883,357,908,557,2,10712,667,932,5275,4849,42.04,1
25013,97159,86922,1882,4962,16488,4,76344,35097,8671,41308,41602,52.78,0
25015,26608,37737,833,1812,1092,10,24756,1828,2327,12150,11197,41.35,0
25017,209028,426666,4185,29676,23998,98,159663,32771,13505,96603,72768,32.88,0
25019,2165,4185,26,61,152,0,2040,54,295,1311,858,34.09,1
25021,91327,185106,1651,11783,15370,64,66511,6472,7400,47224,29554,33.04,0
25023,73590,128777,807,2334,13595,230,58339,4223,7461,40774,25277,36.36,0
25025,155403,160104,3701,19429,55675,0,84967,50562,4352,61467,56063,49.26,0
25027,137905,196049,3330,8397,15658,326,113430,32653,12103,61722,54223,41.29,0
26001,2381,2485,130,18,50,0,2341,85,389,1210,1110,48.93,1
26003,1744,1794,323,7,12,12,1618,30,229,874,754,49.29,1
26005,16748,27723,932,736,480,0,15875,2416,2034,7863,5668,37.66,0
26007,6768,7065,369,52,141,0,6655,241,1106,3441,3155,48.93,1
26009,4518,5964,207,92,56,3,4464,93,564,2132,1725,43.1,1
26011,3442,3562,196,42,22,13,3400,96,453,1860,1641,49.14,1
26013,1641,1839,106,34,67,5,1607,45,267,796,594,47.16,1
26015,10106,14561,401,146,1527,0,9007,708,1221,4740,3886,40.97,1
26017,18908,25957,658,313,978,76,17872,1459,2114,8581,7826,42.14,0
26019,2756,4767,179,36,63,0,2691,163,450,1247,1089,36.63,1
26021,30118,35646,766,1111,7446,0,22852,2167,2836,14654,11304,45.8,0
26023,7132,9833,247,11,187,56,7030,455,798,3370,2770,42.04,1
26025,21743,31328,863,313,3284,0,19380,1523,2628,10198,8362,40.97,0
26027,10125,10232,516,355,781,6,9291,1386,1301,4283,3373,49.74,0
26029,5025,6633,230,103,62,3,4965,104,627,2371,1919,43.1,1
26031,5989,6251,326,46,125,0,5889,213,979,3045,2792,48.93,1
26033,7253,7463,1341,31,49,50,6730,123,951,3636,3134,49.29,1
26035,6072,5741,435,157,306,0,5982,484,572,2353,2315,51.4,1
26037,11211,20781,311,342,1414,53,9806,1449,1230,4724,5027,35.04,0
26039,3041,3175,166,24,63,0,2991,108,497,1546,1418,48.92,1
26041,7276,7486,1346,31,49,50,6752,124,954,3647,3144,49.29,1
26043,5220,5850,339,108,212,15,5110,144,848,2530,1889,47.15,1
26045,15469,28675,429,473,1952,73,13531,2000,1698,6519,6936,35.04,0
26047,6579,8684,301,135,81,4,6499,136,821,3104,2512,43.1,1
26049,85629,81813,2302,903,26070,50,64272,5848,9131,33729,33889,51.14,0
26051,5823,6026,331,70,38,23,5752,162,766,3146,2776,49.14,1
26053,2893,3242,188,60,117,8,2832,80,470,1402,1047,47.16,1
26055,14612,25270,950,189,332,0,14263,863,2386,6613,5775,36.64,1
26057,8219,7770,589,212,415,0,8097,655,774,3185,3133,51.4,1
26059,8480,9260,308,80,329,22,8055,975,785,3897,3367,47.8,1
26061,7516,8424,488,156,305,22,7358,208,1221,3643,2721,47.15,1
26063,5807,7461,228,49,75,0,5663,416,758,2842,2507,43.77,1
26065,51935,63814,2007,4706,13725,77,40278,7297,3552,16735,21128,44.87,0
26067,11510,13378,346,61,419,9,11284,718,1389,4919,4233,46.25,1
26069,5788,5989,329,70,37,23,5717,161,761,3127,2759,49.15,1
26071,2341,2624,152,48,95,7,2292,65,380,1135,847,47.15,1
26073,12673,11981,909,327,639,0,12486,1010,1193,4912,4831,51.4,0
26075,24206,37731,485,284,5319,0,20636,1764,1562,9969,9826,39.08,0
26077,45598,60044,1056,1060,11707,158,35534,1768,3774,14044,16989,43.16,0
26079,3460,4568,158,71,43,2,3419,72,432,1633,1321,43.1,1
26081,92417,160675,2611,4373,19473,72,72503,14274,6735,33915,30923,36.52,0
26083,410,460,27,8,17,1,402,11,67,199,149,47.13,1
26085,2113,2658,98,28,56,0,2046,211,338,1118,1011,44.29,1
26087,14574,20374,564,331,872,43,14357,733,1790,6808,6133,41.7,0
26089,3421,5917,222,44,78,0,3340,202,559,1548,1352,36.64,1
26091,18433,20127,670,173,715,47,17509,2120,1707,8469,7317,47.8,0
26093,18701,56670,381,530,163,0,18089,752,1984,10697,6582,24.81,0
26095,1053,1083,195,4,7,7,977,18,138,528,455,49.3,1
26097,2137,2199,395,9,14,15,1983,36,280,1071,923,49.29,1
26099,148406,209794,3576,8396,33335,0,116152,7304,13747,66256,58802,41.43,0
26101,3840,6641,250,50,87,0,3748,227,627,1738,1518,36.64,1
26103,13285,14888,862,275,539,39,13005,368,2158,6440,4809,47.16,0
26105,5075,6384,235,67,134,0,4915,507,813,2685,2428,44.29,1
26107,6843,7953,205,36,249,5,6708,427,826,2925,2516,46.25,1
26109,4633,4767,857,20,31,32,4299,79,608,2322,2002,49.29,1
26111,15204,20871,529,252,787,61,14370,1173,1699,6900,6292,42.15,0
26113,2904,3833,133,59,36,2,2869,60,363,1370,1109,43.11,1
26115,24463,37094,368,400,1810,0,23089,1428,2683,11837,8530,39.74,0
26117,11476,13339,345,61,418,8,11251,716,1385,4905,4220,46.25,1
26119,2144,2238,117,17,45,0,2108,76,350,1090,999,48.93,1
26121,33870,33838,1100,356,7999,0,25910,2673,5197,15314,14790,50.02,0
26123,8728,10980,404,115,231,0,8453,873,1398,4618,4176,44.29,1
26125,170490,359792,5749,10626,42125,181,127252,12775,12468,74924,62831,32.15,0
26127,4655,5856,216,61,123,0,4509,465,746,2463,2227,44.29,1
26129,4765,4931,271,58,31,19,4707,132,627,2574,2271,49.14,1
26131,1169,1310,76,24,47,3,1144,32,190,567,423,47.16,1
26133,3945,4585,118,21,144,3,3867,246,476,1686,1451,46.25,1
26135,1926,2010,105,15,40,0,1894,69,315,979,898,48.93,1
26137,5873,6131,320,45,122,0,5776,209,960,2986,2738,48.93,1
26139,37192,72853,845,2162,2105,115,34085,6237,2788,14266,13823,33.8,0
26141,3038,3171,165,23,63,0,2987,108,497,1545,1416,48.93,1
26143,5380,5567,306,65,35,21,5314,149,708,2907,2565,49.15,1
26145,40597,39549,1618,177,13271,0,28780,4665,3753,16363,16962,50.65,0
26147,27458,38866,1164,275,2347,0,26779,1545,3353,11445,11038,41.4,0
26149,9688,13357,336,16,254,77,9551,618,1084,4579,3762,42.04,1
26151,7508,9646,295,63,98,0,7321,538,980,3674,3241,43.77,1
26153,1587,1633,294,7,11,11,1473,27,208,796,686,49.29,1
26155,10702,17482,191,250,346,0,10460,713,1373,4316,4199,37.97,0
26157,9857,12665,387,83,128,0,9613,707,1286,4824,4255,43.77,1
26159,14831,14988,755,519,1143,10,13610,2031,1905,6275,4940,49.74,0
26161,52526,96624,1850,7414,14245,0,37106,5101,4454,16076,14575,35.22,0
26163,368229,326725,10230,10359,202866,830,165497,24359,26026,153232,140204,52.99,0
26165,6495,8573,297,133,80,4,6416,134,811,3065,2480,43.1,1
27001,2474,3915,273,28,43,0,2393,102,428,1198,992,38.72,1
27003,42252,93016,741,3249,7614,0,33606,4433,5697,17705,15750,31.24,0
27005,5546,8636,739,102,91,0,5244,381,616,2314,2204,39.11,1
27007,7596,11282,1235,110,112,0,7126,352,1069,3474,3008,40.24,1
27009,5877,10168,314,227,936,0,5304,447,337,1866,1824,36.63,0
27011,909,1291,40,37,19,0,881,57,88,395,354,41.32,1
27013,10250,17090,437,641,500,0,9819,697,717,3515,3013,37.49,0
27015,4194,6399,198,179,259,3,3838,503,470,2021,1569,39.59,1
27017,5708,9031,629,65,98,0,5521,236,988,2764,2289,38.73,1
27019,11954,28216,1275,716,148,0,10820,1871,696,4735,3562,29.76,0
27021,4998,7328,852,68,72,0,4679,202,743,2339,1977,40.55,1
27023,2218,3147,97,91,46,0,2149,140,215,964,863,41.34,1
27025,7986,14148,722,41,112,0,7869,383,1640,3754,3340,36.08,1
27027,10802,16448,474,315,173,0,10619,750,977,4639,4221,39.64,0
27029,1343,2091,179,25,22,0,1270,92,149,560,534,39.11,1
27031,1015,1486,109,14,44,0,981,22,184,487,416,40.58,1
27033,1865,2880,109,72,95,1,1696,199,216,854,672,39.3,1
27035,11532,15651,209,61,445,0,11342,184,1736,6033,5111,42.42,1
27037,51461,118491,2790,3460,8358,0,45058,7543,5704,22295,20249,30.28,0
27039,3396,5148,98,213,189,3,3223,399,324,1688,1180,39.75,1
27041,6868,9748,300,281,141,0,6656,434,665,2986,2673,41.33,1
27043,2254,3439,107,96,139,2,2063,270,252,1086,843,39.59,1
27045,3453,5235,99,217,192,3,3277,406,330,1717,1200,39.74,1
27047,5002,7631,237,213,309,4,4577,599,560,2410,1871,39.59,1
27049,7411,11771,384,395,208,0,7136,556,677,3175,2110,38.64,1
27051,1069,1517,47,44,22,0,1036,68,103,465,416,41.34,1
27053,178952,352799,8353,19506,52650,0,116993,16255,11822,71290,64421,33.65,0
27055,3065,4648,88,192,170,2,2909,360,293,1524,1065,39.74,0
27057,3547,5200,604,48,51,0,3320,143,527,1660,1403,40.55,1
27059,5803,10281,525,30,81,0,5718,279,1191,2727,2427,36.08,1
27061,7483,10971,1275,102,107,0,7005,302,1112,3502,2960,40.55,1
27063,1618,2498,95,62,82,1,1471,172,188,741,583,39.31,1
27065,2527,3997,279,29,43,0,2444,104,437,1223,1013,38.73,1
27067,6640,11417,223,61,539,5,5540,1175,783,3220,2650,36.77,1
27069,663,1033,88,12,11,0,627,46,74,277,264,39.09,1
27071,2004,2938,342,27,29,0,1876,81,298,938,793,40.55,1
27073,1183,1678,52,48,24,0,1146,75,114,514,460,41.35,1
27075,1976,2892,212,28,86,0,1910,44,358,947,810,40.59,1
27077,594,925,79,11,10,0,562,41,66,248,236,39.1,1
27079,4347,6774,229,148,284,2,4064,433,415,1843,1521,39.09,1
27081,912,1409,53,35,46,0,830,97,106,418,329,39.29,1
27083,4091,6317,239,157,208,2,3721,436,475,1874,1474,39.31,1
27085,5582,9598,187,51,453,4,4657,988,658,2707,2228,36.77,1
27087,854,1329,114,16,14,0,807,59,95,356,339,39.12,1
27089,1424,2218,190,26,23,0,1347,98,158,594,566,39.1,1
27091,3242,4945,153,138,200,2,2966,388,363,1562,1213,39.6,1
27093,3552,6107,119,32,289,2,2963,629,419,1723,1417,36.77,1
27095,3732,6612,338,19,52,0,3677,179,766,1754,1561,36.08,1
27097,5932,8052,108,31,229,0,5835,95,893,3104,2629,42.42,1
27099,6514,9876,188,409,362,5,6182,765,622,3238,2263,39.74,0
27101,1323,2043,77,51,67,1,1203,141,153,606,477,39.3,1
27103,5110,8520,218,320,250,0,4895,348,358,1753,1502,37.49,1
27105,3608,5572,211,139,183,2,3282,384,419,1653,1300,39.3,1
27107,1016,1582,135,19,17,0,961,70,113,424,404,39.11,1
27109,19086,46181,382,967,2777,0,15404,2454,1106,7981,4801,29.24,0
27111,9936,15129,436,290,159,0,9767,690,899,4267,3882,39.64,1
27113,2206,3435,294,41,36,0,2086,152,245,920,877,39.11,1
27115,4552,7202,502,52,78,0,4403,188,788,2204,1826,38.73,1
27117,1525,2354,89,59,77,1,1387,162,177,698,549,39.31,1
27119,4917,7657,655,91,81,0,4650,338,547,2052,1954,39.1,0
27121,1990,2825,87,81,41,0,1929,126,193,865,775,41.33,1
27123,87823,130980,2383,16669,21292,0,51537,10119,5675,32043,34097,40.14,0
27125,619,964,82,11,10,0,586,43,69,258,246,39.1,1
27127,2496,3854,146,96,127,1,2270,266,290,1143,899,39.31,1
27129,2235,3843,75,20,182,2,1865,396,264,1084,892,36.77,1
27131,10169,15849,536,345,665,4,9508,1013,971,4312,3558,39.08,0
27133,1570,2425,92,60,80,1,1428,167,182,719,566,39.3,1
27135,2417,3764,322,45,40,0,2286,166,269,1009,961,39.1,1
27137,35713,50256,3027,646,1571,0,34286,699,5211,14324,14045,41.54,0
27139,16345,39938,669,2013,1824,0,11655,2591,2370,7351,4959,29.04,0
27141,11322,25029,481,114,678,0,10832,1057,1241,4409,3710,31.15,0
27143,2253,3874,76,21,183,2,1880,399,266,1093,899,36.77,1
27145,22538,38876,1207,882,3621,0,20326,1708,1276,7139,6988,36.7,0
27147,5670,8837,299,193,371,2,5301,565,541,2404,1984,39.08,0
27149,1703,2417,74,70,35,0,1650,108,165,740,663,41.33,1
27151,1733,2460,76,71,36,0,1679,109,168,753,675,41.33,1
27153,4405,5978,80,23,170,0,4333,70,663,2305,1952,42.43,1
27155,592,841,26,24,12,0,574,37,57,257,231,41.31,1
27157,3331,5291,173,178,93,0,3208,250,305,1427,949,38.63,1
27159,2454,3331,44,13,95,0,2414,39,369,1284,1088,42.42,1
27161,2875,4481,152,98,188,1,2688,286,274,1219,1006,39.08,1
27163,27490,74980,499,2288,3367,42,21671,2805,1516,13440,11445,26.83,0
27165,1821,2779,86,78,113,1,1667,218,204,877,681,39.59,1
27167,1075,1637,47,31,17,0,1057,75,97,462,420,39.64,1
27169,7736,12288,401,413,217,0,7449,580,707,3314,2203,38.63,0
27171,13898,38546,463,570,1476,0,12965,399,1855,6319,4796,26.5,0
27173,1677,2380,73,69,34,0,1625,106,162,729,653,41.34,1
28001,6452,4631,213,124,3898,0,2676,88,469,3394,3008,58.22,1
28003,7900,6239,533,4,2058,3,6019,257,822,4105,4394,55.87,1
28005,2780,1995,92,53,1680,0,1153,38,202,1462,1296,58.22,1
28007,3999,2497,85,23,2654,0,1333,40,264,2057,1830,61.56,1
28009,1738,1373,117,1,453,1,1324,56,181,903,967,55.87,1
28011,7182,3979,56,24,5832,0,1417,58,393,3323,3189,64.35,1
28013,2569,2510,59,40,915,0,1687,105,138,1153,1055,50.58,1
28015,2234,1395,47,13,1483,0,744,23,147,1149,1022,61.56,1
28017,3312,3236,76,51,1179,0,2175,135,178,1487,1360,50.58,1
28019,1749,1594,42,38,995,10,775,18,208,662,598,52.32,1
28021,1995,1432,66,38,1206,0,828,27,145,1050,930,58.21,1
28023,3548,2474,220,62,1938,0,1566,152,464,1642,1578,58.92,1
28025,3952,3601,94,87,2248,23,1751,40,469,1495,1352,52.32,1
28027,4726,3193,31,0,3132,0,1686,156,350,2124,1850,59.68,1
28029,5590,5037,144,46,3645,0,1962,154,333,2106,2449,52.6,1
28031,3692,2711,31,0,1621,8,2028,187,379,1947,1461,57.66,1
28033,27132,41835,373,711,10859,0,15955,1747,3320,10541,7751,39.34,0
28035,15131,15561,745,190,6524,0,9289,1090,1471,5518,6900,49.3,0
28037,1676,1203,55,32,1013,0,695,23,122,882,782,58.21,1
28039,4429,4905,173,22,698,0,3853,136,673,2291,2679,47.45,1
28041,2724,2001,23,0,1196,6,1496,138,280,1436,1078,57.65,1
28043,4834,3018,102,28,3209,0,1611,49,319,2486,2212,61.56,1
28045,8377,9276,328,41,1321,0,7287,258,1274,4332,5067,47.45,0
28047,38343,42880,2551,2197,11758,196,27091,2378,8564,17033,20381,47.21,0
28049,51965,40503,1092,306,41649,0,10844,1105,3393,18098,19072,56.2,0
28051,3800,2373,80,22,2522,0,1266,38,251,1954,1739,61.56,1
28053,1804,1000,14,6,1465,0,356,15,99,835,801,64.34,1
28055,311,172,2,1,253,0,61,3,17,144,138,64.39,1
28057,4622,4516,106,71,1646,0,3035,188,249,2075,1898,50.58,1
28059,26306,30678,1738,892,7609,96,17360,3214,3157,11274,12219,46.16,0
28061,3052,2529,128,19,1288,10,1742,122,366,1496,1468,54.69,1
28063,1584,1137,52,30,957,0,657,22,115,833,739,58.21,1
28065,2279,1673,19,0,1001,5,1252,116,234,1201,902,57.67,1
28067,13541,9944,114,0,5946,28,7438,687,1390,7139,5360,57.66,1
28069,1676,1389,70,11,707,6,957,67,201,822,806,54.68,1
28071,10808,10559,249,167,3849,0,7097,440,582,4852,4439,50.58,0
28073,12431,12784,612,156,5360,0,7632,896,1208,4533,5669,49.3,0
28075,16586,11562,1026,289,9060,0,7319,711,2167,7674,7375,58.92,0
28077,2626,1885,87,50,1587,0,1089,36,191,1381,1224,58.21,1
28079,3967,3287,167,25,1675,13,2265,158,476,1945,1908,54.69,1
28081,15642,16409,290,61,5801,0,9853,1086,1033,6998,7356,48.8,0
28083,6334,3955,134,36,4204,0,2111,64,418,3258,2898,61.56,1
28085,7624,5473,252,146,4607,0,3162,104,554,4011,3555,58.21,1
28087,12486,11376,297,274,7102,72,5532,126,1483,4722,4271,52.33,0
28089,15942,24290,176,196,11270,0,5137,73,2210,6944,7377,39.63,0
28091,4733,4867,233,60,2041,0,2906,341,460,1726,2158,49.3,1
28093,7674,6061,518,4,1999,3,5847,249,799,3987,4269,55.87,1
28095,6619,6467,152,102,2357,0,4346,269,356,2972,2718,50.58,1
28097,2194,1370,46,12,1457,0,731,22,145,1129,1004,61.56,1
28099,5425,4495,228,34,2290,18,3097,216,651,2660,2610,54.69,1
28101,4837,3372,299,84,2642,0,2135,207,632,2238,2151,58.92,1
28103,2181,1987,52,48,1241,13,966,22,259,825,746,52.33,1
28105,10983,10006,261,241,6247,64,4866,111,1304,4154,3756,52.33,0
28107,7338,4958,48,0,4863,0,2619,242,544,3299,2873,59.68,1
28109,10211,11307,400,50,1610,0,8882,315,1552,5281,6176,47.45,1
28111,2227,2290,110,28,960,0,1367,160,216,812,1015,49.3,1
28113,8808,6323,291,169,5322,0,3653,121,640,4634,4107,58.21,1
28115,5851,6138,108,23,2170,0,3686,406,386,2618,2752,48.8,1
28117,5685,4489,384,3,1481,2,4331,185,592,2954,3162,55.88,1
28119,1365,923,9,0,905,0,487,45,101,614,534,59.66,1
28121,21213,37960,572,416,5178,0,15874,687,2280,8838,9787,35.85,0
28123,5221,4326,219,33,2204,18,2980,208,627,2559,2511,54.69,1
28125,881,488,7,3,715,0,174,7,48,408,391,64.35,1
28127,3505,6272,94,69,856,0,2623,114,377,1460,1617,35.85,1
28129,2650,2196,111,17,1119,9,1513,106,318,1299,1275,54.68,1
28131,3333,3691,131,16,525,0,2900,103,507,1724,2016,47.45,1
28133,6019,3335,47,20,4888,0,1188,49,330,2785,2673,64.35,1
28135,2809,1898,18,0,1862,0,1003,93,208,1263,1100,59.68,1
28137,6202,4190,40,0,4110,0,2213,204,460,2788,2428,59.68,1
28139,4959,3917,335,2,1292,2,3779,161,516,2577,2759,55.87,1
28141,4285,3384,289,2,1116,2,3265,139,446,2227,2384,55.87,1
28143,2162,1461,14,0,1433,0,772,71,160,972,846,59.67,1
28145,5213,5469,97,20,1933,0,3284,362,344,2332,2452,48.8,1
28147,3034,2178,100,58,1833,0,1258,42,220,1596,1414,58.21,1
28149,8810,7940,227,73,5744,0,3092,242,526,3319,3860,52.6,0
28151,10412,5769,81,34,8455,0,2054,85,570,4818,4624,64.35,0
28153,3983,2925,34,0,1749,8,2188,202,409,2100,1577,57.66,1
28155,2106,1919,50,46,1198,12,933,21,250,797,720,52.32,1
28157,1876,1347,62,36,1134,0,778,26,136,987,875,58.21,1
28159,3755,3421,89,82,2136,22,1664,38,446,1420,1284,52.33,1
28161,2789,1741,59,16,1851,0,930,28,184,1434,1276,61.57,1
28163,3906,5951,43,48,2761,0,1259,18,542,1702,1808,39.63,1
29001,3875,5293,40,40,208,0,3714,28,505,1653,1495,42.27,1
29003,3172,3830,137,51,358,0,2880,169,504,1395,1691,45.3,0
29005,883,1165,20,2,22,0,856,58,77,377,317,43.12,1
29007,3488,5881,84,73,151,52,3390,110,540,1655,1507,37.23,1
29009,6772,6621,339,123,342,0,6417,582,915,3573,2707,50.56,1
29011,2484,2354,185,9,10,0,2442,131,336,1028,1082,51.34,1
29013,1731,4500,126,31,100,0,1684,136,246,877,894,27.78,1
29015,4041,3682,179,78,39,17,3971,161,568,2111,1938,52.32,1
29017,2242,1838,169,10,304,8,2012,91,188,983,1105,54.95,1
29019,27659,46238,684,2522,4457,0,22974,1708,1924,8542,9264,37.43,0
29021,14834,17913,640,237,1673,0,13468,791,2359,6526,7908,45.3,0
29023,8733,7177,369,49,564,0,8406,173,1227,4176,4958,54.89,1
29025,1284,2186,71,26,85,1,1227,53,238,480,518,37.0,1
29027,6485,10370,265,218,1044,0,5679,329,587,2484,2367,38.48,1
29029,6988,8018,379,97,493,19,6417,276,1140,2969,3030,46.57,1
29031,16306,16170,1008,439,2384,0,14656,621,1722,6803,6268,50.21,0
29033,1353,1772,74,10,48,0,1314,55,136,651,538,43.3,1
29035,1078,886,46,6,70,0,1037,21,151,515,612,54.89,1
29037,11636,30250,846,211,670,0,11319,914,1653,5894,6007,27.78,0
29039,3029,2871,225,11,13,0,2979,160,410,1254,1320,51.34,1
29041,1180,1545,64,9,42,0,1146,48,119,568,469,43.3,1
29043,12189,21564,604,615,471,0,11849,564,2097,6319,4636,36.11,0
29045,1015,1387,10,10,54,0,973,7,132,433,392,42.26,1
29047,30410,69312,1206,1077,5578,0,24697,5017,2887,12240,13261,30.49,0
29049,3085,5252,170,61,205,2,2947,128,571,1153,1244,37.0,1
29051,11319,18101,463,381,1823,0,9913,574,1025,4335,4131,38.47,0
29053,2725,3569,149,20,97,0,2647,111,275,1312,1084,43.3,1
29055,3755,5337,67,135,130,0,3635,131,504,2146,1741,41.3,1
29057,1617,1532,120,6,7,0,1589,85,219,669,704,51.35,1
29059,3556,3241,158,69,34,15,3495,142,500,1858,1705,52.32,1
29061,1405,1854,31,4,35,0,1362,92,123,599,504,43.11,1
29063,1930,2330,83,31,218,0,1752,103,307,849,1029,45.31,1
29065,2990,2457,126,17,193,0,2878,59,420,1430,1697,54.89,1
29067,2589,1944,239,14,9,0,2534,46,490,1113,1306,57.11,1
29069,6001,4920,452,26,812,21,5384,245,502,2630,2957,54.95,1
29071,17049,24233,304,612,589,0,16504,597,2287,9741,7905,41.3,1
29073,2627,2890,123,82,138,3,2464,99,350,1210,1247,47.62,1
29075,1026,1353,23,3,26,0,995,67,90,438,368,43.13,1
29077,55478,73667,2754,2410,3677,194,52506,4032,6567,18132,17813,42.96,0
29079,1634,2156,36,4,41,0,1585,107,143,697,587,43.11,1
29081,1359,1793,30,4,34,0,1318,89,119,580,488,43.12,1
29083,4685,4440,348,17,19,0,4607,248,635,1940,2042,51.34,1
29085,1724,1571,76,33,16,7,1695,69,242,901,827,52.32,1
29087,703,928,16,2,18,0,682,46,62,300,253,43.1,1
29089,1616,2116,88,12,58,0,1569,66,163,778,643,43.3,1
29091,8892,6677,820,49,31,0,8701,159,1683,3821,4486,57.11,1
29093,1976,1624,84,11,128,0,1902,39,278,945,1122,54.89,1
29095,115171,187710,4506,3352,47483,230,68226,15089,11669,44173,38958,38.03,0
