puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,difference_percentage_eng_very_well
0800701,15037,36507,29.17,25.79,-16.28,-0.15,0.0,0.0,-11.35,-10.33,-10.91,-16.92,-10.93,-4.15
0800702,19435,33921,36.43,31.12,0.0,-17.44,0.0,0.0,-15.54,-2.2,-6.56,-15.58,-8.13,-6.99
0800703,20274,41837,32.64,25.22,-33.75,-6.81,-39.29,0.0,-24.37,-29.52,-30.43,-32.34,-18.92,-22.64
0800801,10002,43134,18.82,15.33,-11.36,-20.91,-4.23,0.0,-18.35,-6.66,-32.47,-21.99,-14.35,-6.46
0800901,7694,40603,15.93,14.15,-2.08,0.0,-15.93,0.0,-12.53,-0.61,-11.08,-17.51,-2.61,-0.87
0800902,8877,37940,18.96,15.15,-12.66,0.0,-23.21,0.0,-20.02,-21.38,-10.67,-15.61,-15.49,-9.16
0801001,16379,20567,44.33,38.36,-6.33,-13.36,-18.48,-85.71,-13.79,-9.82,-14.98,-15.94,-9.8,-11.46
0801002,20078,25037,44.5,38.64,-5.74,-13.48,-21.36,0.0,-13.45,-9.7,-15.24,-15.44,-9.47,-11.61
0801003,12341,27180,31.23,26.23,-22.89,-12.98,-7.88,0.0,-16.21,-13.53,-18.78,-17.78,-13.57,-6.45
0801101,25674,40811,38.62,34.05,-10.39,-18.18,-2.52,0.0,-12.12,-7.9,-14.0,-10.49,-10.2,-7.18
0801201,16473,23717,40.99,36.09,-3.52,-29.93,-9.57,0.0,-9.08,-9.81,-25.92,-14.2,-12.95,-10.56
0801202,26636,36357,42.28,37.02,-7.47,-10.78,-1.47,0.0,-12.8,-5.91,-17.16,-14.53,-8.08,-6.5
0801301,24469,24427,50.04,43.37,-4.44,-1.15,-14.86,0.0,-13.69,-8.21,-12.82,-14.46,-5.69,-9.91
0801401,11119,25042,30.75,27.86,-9.17,-7.22,-12.1,0.0,-8.04,-9.68,-18.79,-12.55,-6.55,-0.13
0801501,14692,33149,30.71,26.72,0.0,-27.73,-19.99,0.0,-12.62,-6.39,-0.07,-19.72,-11.62,-13.93
0801601,19495,21904,47.09,40.48,-5.5,-1.95,-18.05,0.0,-13.17,-8.59,-14.93,-14.28,-4.76,-8.83
0801602,9167,39404,18.87,16.13,-0.36,-21.09,-0.14,0.0,-14.85,-6.67,-5.69,-17.75,-16.73,-21.44
0801603,10874,29434,26.98,22.88,-9.86,-10.88,-3.96,0.0,-16.48,-12.42,-20.03,-17.4,-11.83,-9.6
0801701,27452,48788,36.01,28.78,-5.72,-10.21,-3.02,0.0,-21.51,-17.08,-5.98,-18.66,-11.54,-16.24
0801702,28136,43433,39.31,35.25,-0.17,-29.41,-6.68,0.0,-15.3,-8.57,-12.71,-6.18,-4.12,-7.64
0801703,22885,24067,48.74,43.24,-0.26,-12.32,-1.4,-100.0,-12.01,-6.48,-26.25,-18.73,-9.41,-9.09
0801704,16901,45380,27.14,23.67,-10.63,-6.72,0.0,-23.92,-12.1,-13.33,-7.82,-19.48,-12.92,0.0
0801705,32982,55058,37.46,31.59,-30.71,-27.53,-8.57,0.0,-16.82,-12.36,-3.51,-15.06,-14.97,-8.14
0801800,18628,26964,40.86,33.88,-16.88,0.0,-2.93,-100.0,-17.51,-12.45,-9.49,-19.53,-14.18,-6.85
0801900,23078,20770,52.63,45.51,-7.57,0.0,0.0,-0.97,-13.96,-8.4,-4.34,-16.05,-8.08,-14.18
0802001,15171,23544,39.19,32.26,-0.07,-24.28,-5.83,0.0,-18.09,-3.91,-28.93,-24.66,-8.19,0.0
0802002,12071,43134,21.87,20.11,0.0,-2.93,0.0,0.0,-7.35,0.0,-4.34,-16.4,-5.37,-34.21
0802003,15386,34137,31.07,25.67,0.0,-33.08,0.0,0.0,-16.87,-4.27,-14.99,-20.1,-5.71,-6.75
0802004,20494,28911,41.48,35.49,-36.02,-27.48,-6.23,0.0,-16.3,-16.33,-8.98,-14.94,-5.52,0.0
0802005,17694,33194,34.77,28.18,-8.65,-13.92,-23.31,0.0,-21.35,-12.5,-23.1,-26.84,-6.46,0.0
0802006,23854,27345,46.59,40.72,-12.62,-14.11,-4.22,-77.78,-15.35,-5.89,-21.62,-12.48,-2.3,-8.17
0802101,20079,26167,43.42,32.4,-35.83,-19.63,-1.42,0.0,-25.61,-22.28,-14.21,-30.82,-14.6,-32.03
0802200,21641,28782,42.92,34.32,-17.88,-29.63,0.0,0.0,-19.35,-12.59,-15.96,-29.81,-16.81,-1.43
0802301,35240,28713,55.1,48.58,-8.01,-23.63,-4.72,0.0,-12.05,-7.84,-14.87,-17.56,-10.61,0.0
0802401,22222,20309,52.25,39.57,0.0,0.0,-40.92,0.0,-24.6,-22.76,-23.43,-32.93,-18.69,-28.6
0802501,24251,33172,42.23,36.05,0.0,-35.64,-10.22,0.0,-14.37,-8.26,-6.36,-16.21,-10.82,-12.01
0920100,16809,29912,35.98,31.69,0.0,-28.34,0.0,0.0,-12.27,-2.44,-7.75,-13.25,-4.7,-9.61
0920201,31168,14323,68.51,63.6,-16.26,-15.73,-6.12,0.0,-11.83,-7.42,-15.17,-5.12,-4.48,-6.78
0920202,18467,43825,29.65,26.98,0.0,-3.2,-2.41,0.0,-11.03,-10.24,-8.41,-15.22,-7.97,-6.81
0920203,16301,27945,36.84,29.36,-13.97,-3.28,-1.01,0.0,-21.54,-25.27,-20.55,-11.0,-8.51,-17.2
0920204,28442,30472,48.28,42.25,-17.28,-3.32,-12.71,0.0,-13.07,-17.93,-16.93,-11.82,-4.54,-8.34
0920205,12834,33927,27.45,24.29,-75.9,0.0,-24.11,0.0,-14.35,-2.59,0.0,-12.92,-11.75,0.0
0920206,28577,31934,47.23,42.04,-20.15,0.0,0.0,0.0,-10.78,-6.41,-13.37,-12.26,-7.13,-5.18
0920207,21042,45027,31.85,28.26,0.0,-9.29,-12.66,0.0,-10.96,-4.96,-12.47,-15.38,-6.41,-10.43
0920301,19859,21963,47.48,41.17,-0.88,-9.9,-0.29,0.0,-13.84,-10.12,-8.81,-17.44,-11.75,-10.09
0920401,19297,33040,36.87,32.95,-9.56,-8.85,-10.87,0.0,-11.55,-14.14,-10.45,-8.73,-6.12,-9.94
0920402,29012,34013,46.03,41.36,-19.88,-1.05,-7.95,0.0,-10.51,-6.4,-10.49,-15.38,-8.43,-4.13
0920500,21719,52339,29.33,23.31,-1.2,-14.79,-11.23,0.0,-19.59,-25.58,-33.96,-21.09,-12.12,-28.31
0920601,35050,21323,62.18,57.07,-14.12,-7.22,-3.44,0.0,-11.64,-8.4,0.0,-6.43,-4.2,-7.0
0920602,23676,32085,42.46,37.61,-3.16,0.0,-17.48,0.0,-12.25,-2.11,-7.38,-13.95,-6.24,-0.34
0920603,27750,39313,41.38,37.34,-20.51,-2.88,-14.28,0.0,-9.07,-3.65,-17.96,-13.18,-6.65,-5.05
0920604,15980,40322,28.38,23.96,-5.81,-27.48,-15.88,0.0,-16.37,-12.53,-15.48,-18.15,-8.64,-3.03
0920701,28039,17080,62.14,58.59,0.0,-0.08,-3.45,0.0,-6.48,-3.24,-0.04,-5.6,-0.02,-9.69
0920702,24280,46999,34.06,30.2,0.0,-9.77,-0.07,0.0,-12.07,-0.92,-15.43,-14.46,-8.15,-5.42
0920703,19484,40545,32.46,30.02,-7.27,-3.17,-2.88,0.0,-8.58,-2.25,-17.32,-10.19,-7.12,-2.32
0920801,35489,22225,61.49,56.71,0.0,-12.86,-9.4,0.0,-12.05,-3.87,-2.66,-8.03,-3.52,-3.4
0920802,18217,45590,28.55,26.52,0.0,-8.47,-1.29,0.0,-7.68,-4.78,-17.46,-10.79,-6.03,-4.79
0920901,24569,50929,32.54,29.41,0.0,0.0,-4.36,0.0,-13.93,-3.73,-18.66,-7.87,-10.16,-3.36
0920902,10929,26087,29.53,25.95,0.0,-20.63,-16.46,0.0,-10.85,-10.0,-20.71,-17.18,-9.64,-11.44
0920903,16269,28537,36.31,32.51,0.0,-39.67,-4.62,0.0,-11.3,-7.37,-7.89,-12.86,-5.07,-6.35
0920904,25373,49932,33.69,28.88,0.0,-16.7,-28.3,0.0,-12.31,-8.58,-28.06,-20.44,-11.26,-11.88
1000101,14035,37498,27.23,22.15,0.0,0.0,-19.36,0.0,-20.25,-4.23,-22.84,-25.6,-11.2,-0.05
1000102,22910,29371,43.82,39.37,-22.28,-0.69,-8.63,0.0,-12.51,-5.45,-5.75,-13.14,-8.36,-3.12
1000103,13633,25461,34.87,29.61,-13.18,-4.36,-10.09,0.0,-17.77,-12.97,-15.4,-21.96,-13.93,-6.53
1000104,14491,24720,36.96,31.55,-19.0,-6.82,-11.02,0.0,-16.17,-15.38,-12.41,-23.52,-14.73,-8.61
1000105,12069,26451,31.33,26.12,0.0,0.0,-7.4,0.0,-22.0,0.0,-23.98,-20.43,-14.93,0.0
1000200,31079,39218,44.21,37.04,-3.01,-46.0,-8.97,0.0,-18.32,-4.09,-18.16,-22.36,-15.89,-15.56
1000301,21186,30992,40.6,34.41,-1.08,-9.77,-4.73,0.0,-18.03,-7.01,-25.9,-23.77,-13.53,-0.6
1000302,21339,31215,40.6,34.41,-1.07,-9.74,-4.74,0.0,-18.04,-7.03,-25.91,-23.77,-13.54,-0.6
1100101,8292,40184,17.11,14.75,0.0,0.0,-8.86,0.0,-16.81,-43.15,-6.51,-15.2,-13.03,-54.76
1100102,17134,29383,36.83,33.97,-12.96,-20.18,-6.21,0.0,-9.54,-10.2,-8.14,-5.49,-4.99,-6.42
1100103,15751,35842,30.53,27.27,-2.64,-33.03,-8.22,0.0,-16.97,-10.97,-8.33,-8.25,-5.69,-11.37
