county,Percentage Eligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
35028,42.91,49.65,-18.62,-7.14,0.0,,-12.17,-12.4,-24.03,-14.08,-10.24,1
35029,51.32,60.98,-17.86,-12.5,-8.17,,-16.18,-11.9,-32.58,-20.67,-13.65,1
35031,70.54,75.14,-5.73,0.0,0.0,,-9.05,-3.06,-6.62,-8.37,-6.25,0
35033,42.9,49.66,-18.69,-6.67,0.0,,-12.08,-12.34,-23.93,-14.14,-10.32,1
35035,51.32,60.99,-17.9,-11.76,-8.44,,-16.17,-11.89,-32.5,-20.66,-13.65,0
35037,53.77,62.17,-7.69,-12.5,-22.14,,-13.56,-11.69,-32.87,-14.8,-9.08,1
35039,42.91,49.64,-18.68,-7.53,0.0,,-12.15,-12.39,-23.93,-14.05,-10.27,1
35041,53.77,62.16,-7.93,-11.11,-22.22,,-13.57,-11.76,-32.91,-14.76,-9.14,1
35043,38.32,43.28,-2.42,-5.1,-4.06,,-11.28,-11.55,-15.33,-22.26,-12.94,0
35045,54.87,61.6,-10.59,0.0,0.0,,-10.13,-14.25,-18.37,-12.6,-8.98,0
35047,42.91,49.64,-18.76,-7.14,0.0,,-12.14,-12.38,-24.01,-14.04,-10.29,1
35049,37.16,40.59,-0.61,-4.38,-11.19,,-8.72,-4.45,-10.99,-14.17,-9.12,0
35051,51.32,60.99,-17.83,-10.34,-8.55,,-16.17,-11.93,-32.43,-20.65,-13.64,1
35053,51.32,60.99,-17.93,-11.9,-8.33,,-16.17,-11.87,-32.5,-20.7,-13.65,1
35055,42.9,49.64,-18.68,-7.2,0.0,,-12.17,-12.39,-23.96,-14.06,-10.27,1
35057,45.33,51.97,-5.38,-13.46,-15.27,,-12.88,-9.65,-13.24,-17.48,-4.94,1
35059,53.77,62.18,-7.69,-12.5,-21.31,,-13.54,-11.85,-32.84,-14.69,-9.11,1
35061,45.33,51.97,-5.39,-12.98,-14.93,,-12.86,-9.68,-13.19,-17.46,-4.95,1
36001,34.12,39.19,-4.16,-12.33,-7.76,,-15.1,-6.78,-16.61,-14.53,-8.57,0
36003,43.22,49.23,-4.79,0.0,-18.8,,-11.88,-40.21,-20.01,-18.28,-7.34,1
36005,66.68,71.12,-5.92,-5.09,-6.07,0.0,-7.83,-4.82,-14.44,-7.53,-4.37,0
36007,39.7,46.04,-12.3,-8.13,-11.17,,-14.66,-9.65,-7.58,-18.53,-9.17,0
36009,43.22,49.23,-4.77,0.0,-18.6,,-11.88,-40.06,-20.07,-18.28,-7.37,1
36011,35.93,41.6,-2.6,0.0,-19.53,,-14.15,-10.46,-6.08,-13.81,-6.7,0
36013,47.17,53.76,-15.03,0.0,-1.4,,-13.15,-5.27,-26.01,-17.68,-7.23,0
36015,39.35,45.35,-41.96,-16.34,-9.0,,-13.27,-18.32,-23.16,-17.76,-11.08,0
36017,39.31,45.84,-11.45,-55.85,-5.18,,-14.02,-7.73,-7.31,-18.98,-10.57,1
36019,37.31,44.36,-1.54,0.0,-7.38,0.0,-16.93,-7.0,-19.56,-18.25,-11.88,1
36021,36.19,42.92,0.0,0.0,-18.62,,-15.57,0.0,-13.64,-26.14,-14.63,1
36023,37.63,43.46,-6.81,-13.01,0.0,,-13.46,0.0,-8.46,-15.36,-10.41,1
36025,39.31,45.84,-11.38,-55.68,-4.97,,-14.02,-7.37,-7.32,-18.99,-10.56,1
36027,30.24,34.29,-15.31,-23.3,-11.43,0.0,-12.2,-3.86,-16.94,-12.83,-10.38,0
36029,37.28,42.88,-2.13,-2.63,-7.83,0.0,-15.73,-5.78,-20.45,-20.54,-11.15,0
36031,37.31,44.36,-1.51,0.0,-7.27,0.0,-16.93,-6.97,-19.59,-18.25,-11.9,1
36033,37.31,44.36,-1.62,0.0,-7.38,0.0,-16.92,-7.1,-19.55,-18.25,-11.9,1
36035,36.31,43.78,-14.14,-20.34,-5.67,,-17.86,-4.2,-14.87,-23.32,-15.23,1
36037,35.94,42.3,-20.62,0.0,-26.15,0.0,-15.04,-12.91,-17.31,-23.16,-12.58,1
36039,36.19,42.92,0.0,0.0,-18.6,,-15.58,0.0,-13.77,-26.13,-14.63,1
36041,37.3,44.37,-2.0,0.0,-6.67,,-17.02,-5.13,-19.8,-18.41,-11.83,1
36043,38.26,46.23,-20.7,-2.54,-57.44,,-15.64,-5.6,-31.38,-26.08,-12.78,0
36045,35.14,42.03,0.0,0.0,-32.16,0.0,-12.8,-41.41,-35.29,-9.52,-10.48,0
36047,52.2,55.34,-6.08,-4.17,-5.99,0.0,-6.24,-4.55,-1.62,-6.93,-3.6,0
36049,35.14,42.04,-0.49,0.0,-32.05,0.0,-12.8,-41.29,-35.26,-9.57,-10.48,1
36051,31.25,38.17,-17.55,-0.7,-1.73,0.0,-17.61,-26.91,-16.38,-20.82,-12.49,1
36053,37.63,43.47,-6.39,-13.21,0.0,,-13.45,0.0,-8.37,-15.37,-10.41,0
36055,37.49,42.14,-3.78,-6.9,-3.85,0.0,-13.28,-6.66,-14.86,-17.44,-6.82,0
36057,36.31,43.78,-14.1,-20.0,-5.5,,-17.87,-4.2,-14.89,-23.31,-15.24,1
36059,27.11,30.95,-3.17,-3.65,-4.83,0.0,-15.73,-6.3,-10.98,-11.83,-8.15,0
36061,35.39,39.33,-5.86,-8.83,-9.96,0.0,-13.08,-5.3,-1.47,-10.01,-5.06,0
36063,40.53,46.39,-6.99,0.0,-4.95,0.0,-13.55,-2.58,-13.09,-18.83,-9.65,0
36065,40.42,46.71,-13.25,-5.6,-10.08,,-14.39,-1.23,-30.63,-21.38,-12.49,0
36067,40.38,45.52,-10.32,-10.59,-3.47,0.0,-12.45,-16.93,-12.47,-13.74,-8.01,0
36069,31.25,38.17,-17.62,-0.58,-1.59,0.0,-17.6,-27.0,-16.45,-20.84,-12.52,0
36071,34.78,38.22,0.0,-16.38,-2.85,0.0,-10.38,-4.88,-7.87,-12.52,-7.76,0
36073,35.94,42.3,-20.82,0.0,-26.2,0.0,-15.05,-12.83,-17.35,-23.13,-12.58,1
36075,41.11,47.98,-15.76,0.0,0.0,0.0,-14.63,-9.59,-22.75,-25.61,-6.6,0
36077,36.91,44.41,0.0,-28.57,0.0,,-17.1,-27.94,-26.7,-21.26,-11.75,1
36079,27.59,31.77,-5.07,-11.99,-9.19,0.0,-13.72,-5.85,-13.01,-14.32,-10.19,0
36081,49.5,53.9,-3.36,-7.94,-6.18,0.0,-10.61,-6.12,-8.62,-9.68,-5.89,0
36083,33.98,39.72,0.0,-4.02,-12.31,,-14.87,-26.52,-11.3,-17.93,-9.98,0
36085,37.56,41.76,0.0,-6.67,-5.06,-100.0,-11.32,-9.65,-5.44,-11.67,-11.23,0
36087,36.54,39.25,-9.25,-5.86,-9.56,,-7.17,-3.76,-14.01,-10.26,-5.04,0
36089,39.4,50.37,-13.46,-28.11,-3.05,0.0,-21.72,-20.93,-30.19,-29.76,-18.29,1
36091,25.76,29.27,0.0,-18.33,-1.38,,-11.63,-24.64,-8.36,-13.27,-7.42,0
36093,37.51,40.42,0.0,-6.56,0.0,0.0,-8.69,0.0,-14.15,-10.17,-7.54,0
36095,36.92,44.41,0.0,-28.3,0.0,,-17.11,-28.02,-26.77,-21.24,-11.72,1
36097,36.09,41.93,-40.5,-11.54,-1.71,,-14.12,-4.2,-26.13,-17.47,-11.78,1
36099,35.24,43.12,-20.09,-12.99,-8.95,0.0,-18.99,-13.45,-22.69,-18.2,-12.0,1
36101,37.12,43.02,-40.31,-12.93,-6.04,,-13.85,-10.36,-25.01,-17.54,-11.57,1
36103,26.72,30.91,-13.81,-6.8,-4.87,,-15.78,-9.07,-14.33,-17.38,-10.5,0
36105,37.61,44.23,-4.06,0.0,0.0,0.0,-14.66,-15.77,-5.47,-14.46,-13.83,1
36107,38.84,44.82,-41.14,-15.38,-8.74,,-13.4,-16.91,-23.66,-17.7,-11.18,1
36109,34.19,40.1,0.0,-3.84,-2.84,,-15.17,-7.98,-12.27,-28.53,-10.0,0
36111,32.87,38.72,-2.07,-20.08,0.0,0.0,-16.01,-14.03,-15.3,-22.97,-11.17,0
36113,35.49,42.78,-38.55,-4.38,-4.17,,-17.2,0.0,-13.73,-17.84,-12.83,1
36115,35.49,42.79,-38.67,-4.69,-4.04,,-17.21,0.0,-13.63,-17.84,-12.82,1
36117,35.24,43.12,-20.1,-12.53,-8.73,0.0,-19.0,-13.53,-22.76,-18.2,-12.04,0
36119,30.7,34.2,0.0,-9.42,-7.29,0.0,-12.89,-6.97,-2.17,-10.1,-6.81,0
36121,35.94,42.3,-20.73,0.0,-26.29,0.0,-15.05,-12.78,-17.42,-23.13,-12.59,1
36123,35.24,43.13,-19.76,-12.39,-8.74,0.0,-19.0,-13.44,-22.67,-18.2,-12.05,1
37001,31.5,39.66,-7.59,-1.12,-11.79,,-25.78,-12.94,-32.92,-31.63,-17.7,0
37003,39.11,48.18,-1.31,-8.0,0.0,,-21.13,-0.3,-25.93,-22.85,-15.69,1
37005,38.96,54.96,-1.05,0.0,-35.34,0.0,-28.49,-31.13,-32.34,-38.15,-27.24,1
37007,36.86,40.75,0.0,0.0,-7.86,,-11.7,0.0,-7.42,-14.15,-13.91,1
37009,40.91,49.84,-15.93,0.0,-0.6,,-18.24,-18.71,-12.5,-26.16,-17.78,1
37011,40.91,49.84,-15.79,0.0,-0.89,,-18.25,-18.62,-12.27,-26.18,-17.71,1
37013,33.47,42.75,-24.62,-15.62,-16.64,,-24.56,-17.39,-24.14,-20.57,-16.98,1
37015,33.48,42.75,-24.63,-17.31,-16.65,,-24.58,-17.61,-24.22,-20.56,-17.0,1
37017,53.91,64.38,-13.98,-22.22,-9.46,,-23.6,-10.65,-28.8,-23.33,-15.86,1
37019,29.64,34.75,0.0,0.0,-20.44,,-12.97,-4.03,-21.27,-20.49,-10.9,0
37021,31.02,38.72,-13.16,-8.19,-0.07,-100.0,-22.61,-7.12,-17.53,-18.91,-9.66,0
37023,37.61,46.29,0.0,-2.92,-13.02,,-18.1,-18.99,-44.1,-28.58,-14.49,0
37025,33.36,38.86,-2.3,-8.05,-6.7,0.0,-16.83,-2.96,-17.04,-20.04,-12.5,0
37027,39.11,48.18,-1.63,-7.91,0.0,,-21.14,0.0,-25.95,-22.85,-15.71,0
37029,35.48,44.1,-5.13,0.0,-14.09,0.0,-20.88,-26.32,-17.41,-30.16,-12.04,1
37031,36.99,45.11,-20.52,-10.39,-20.87,,-17.14,-7.14,-24.85,-22.07,-14.86,1
37033,40.61,48.15,-0.47,0.0,-10.3,0.0,-16.31,-16.14,-25.0,-21.53,-13.01,1
37035,37.8,44.84,-12.66,-9.95,-12.82,0.0,-16.25,-5.74,-18.76,-22.41,-7.87,0
37037,37.0,41.59,0.0,0.0,-4.82,,-14.02,-2.58,-11.04,-12.27,-11.53,0
37039,35.31,48.76,-31.28,-60.47,-30.48,0.0,-27.03,-3.98,-25.06,-33.3,-16.59,1
37041,35.48,44.09,-4.85,0.0,-14.25,0.0,-20.8,-25.6,-17.48,-30.18,-12.05,1
37043,35.31,48.76,-31.2,-60.61,-30.86,0.0,-27.05,-4.02,-25.32,-33.3,-16.65,1
37045,38.1,48.28,-18.46,-14.36,-13.69,0.0,-23.23,-9.49,-19.2,-29.66,-22.3,0
37047,53.91,64.38,-13.97,-21.05,-9.45,,-23.59,-10.77,-28.75,-23.32,-15.88,1
37049,36.98,45.1,-20.51,-10.14,-20.87,,-17.14,-7.24,-24.86,-22.08,-14.88,0
37051,40.02,50.06,-18.34,-19.59,-15.5,0.0,-23.39,-22.9,-28.18,-19.73,-14.15,0
37053,35.49,44.09,-5.66,0.0,-14.15,0.0,-20.81,-25.68,-17.51,-30.18,-12.02,1
37055,33.47,42.75,-25.0,-16.04,-16.61,,-24.53,-17.45,-24.1,-20.55,-16.96,1
37057,36.21,48.36,-9.31,-6.44,-7.15,,-27.5,-27.46,-22.35,-30.14,-31.25,0
37059,27.11,42.08,-23.97,-18.69,-62.73,,-33.48,-42.86,-42.96,-43.73,-39.05,0
37061,50.7,60.31,-26.81,-2.5,-21.87,,-9.49,-12.53,-14.55,-17.75,-16.43,1
37063,28.38,35.75,-22.21,-11.38,-18.97,,-24.98,-11.19,-21.87,-19.83,-15.67,0
37065,44.71,51.06,-25.6,0.0,-5.08,,-21.94,-14.05,-18.91,-18.17,-12.38,0
37067,39.4,46.78,-19.65,-30.84,-10.72,,-16.63,-5.74,-9.91,-19.81,-11.17,0
37069,42.91,51.87,0.0,0.0,-10.56,,-22.54,-27.23,-5.52,-23.04,-11.71,0
37071,41.42,47.89,-33.7,0.0,-13.47,,-13.13,-13.41,-18.22,-17.99,-9.92,0
37073,35.49,44.09,-5.06,0.0,-14.22,0.0,-20.79,-26.04,-17.44,-30.2,-12.03,1
37075,37.84,50.4,-27.46,0.0,-22.22,,-23.78,-18.68,-22.07,-29.02,-14.44,1
37077,40.61,48.14,-0.18,0.0,-10.27,0.0,-16.33,-16.21,-24.92,-21.51,-12.99,0
37079,45.32,51.92,-6.42,-2.02,-7.24,0.0,-20.0,-4.59,-17.11,-23.55,-12.7,1
37081,35.12,42.23,-17.33,-11.85,-13.69,,-20.65,-7.7,-29.8,-21.15,-15.86,0
37083,51.95,61.73,-20.66,0.0,-13.93,,-19.35,-5.79,-14.75,-19.4,-12.75,1
37085,37.83,46.69,-8.46,-23.24,-13.26,,-22.47,-11.69,-27.32,-28.63,-17.13,0
37087,37.84,50.4,-27.45,-0.28,-21.21,,-23.74,-18.4,-21.98,-28.99,-14.49,0
37089,31.77,40.55,-32.38,-36.11,-17.19,,-21.19,-6.64,-19.44,-32.14,-13.42,0
37091,51.95,61.74,-20.87,0.0,-13.94,,-19.36,-5.76,-14.74,-19.41,-12.74,1
37093,49.6,56.98,-5.28,-17.46,-9.87,,-18.21,-9.73,-28.42,-19.61,-14.85,0
37095,33.47,42.75,-23.53,-15.38,-16.67,,-24.5,-17.78,-24.44,-20.68,-16.94,1
37097,25.72,34.03,-20.03,-9.71,-19.14,,-24.87,-16.81,-23.63,-31.19,-14.63,0
37099,35.31,48.76,-31.28,-60.47,-30.79,0.0,-27.03,-3.99,-25.08,-33.3,-16.64,1
37101,39.48,46.09,-3.73,-7.42,-7.59,0.0,-18.41,-6.5,-9.53,-26.1,-14.29,0
37103,40.72,51.96,0.0,-41.03,-7.61,,-25.72,-41.15,-18.95,-24.53,-26.4,1
37105,37.0,41.59,0.0,-0.45,-4.82,,-14.0,-2.58,-11.11,-12.25,-11.53,0
37107,40.73,51.96,0.0,-40.93,-7.63,,-25.68,-41.15,-18.99,-24.48,-26.4,0
37109,33.95,43.28,-23.31,0.0,-24.76,0.0,-23.14,-17.4,-20.59,-26.73,-23.44,0
37111,37.61,46.29,0.0,-3.15,-12.93,,-18.1,-19.1,-44.13,-28.58,-14.5,1
37113,35.31,48.76,-31.26,-60.36,-30.74,0.0,-27.04,-4.12,-25.12,-33.3,-16.63,1
37115,37.84,50.4,-27.47,0.0,-21.74,,-23.76,-18.41,-21.88,-29.03,-14.48,0
37117,33.47,42.75,-24.85,-15.87,-16.62,,-24.53,-17.59,-24.13,-20.54,-16.98,1
37119,26.84,32.35,-20.7,-19.35,-12.45,-43.55,-23.04,-16.37,-12.45,-19.42,-7.75,0
37121,40.91,49.84,-15.87,0.0,0.0,,-18.25,-18.64,-12.42,-26.19,-17.72,1
37123,32.71,40.18,-44.19,-89.6,-3.51,,-21.66,-15.05,-6.41,-18.12,-15.1,1
37125,32.71,40.18,-44.28,-89.86,-3.52,,-21.65,-15.19,-6.22,-18.11,-15.09,1
37127,44.71,51.06,-25.62,0.0,-5.08,,-21.94,-14.06,-18.91,-18.18,-12.39,0
37129,28.96,35.94,-11.03,-21.63,-11.6,,-21.85,-1.42,-23.21,-23.62,-17.29,0
37131,51.95,61.74,-20.43,0.0,-13.95,,-19.39,-5.81,-14.84,-19.41,-12.77,1
37133,34.29,45.05,-33.14,-29.75,-10.84,,-27.19,-22.27,-34.67,-21.64,-18.82,0
37135,27.81,34.54,-11.74,-18.36,-11.64,0.0,-21.13,-11.65,-21.67,-29.9,-20.25,0
37137,33.48,42.75,-25.0,-14.29,-16.69,,-24.54,-17.5,-24.17,-20.6,-17.0,1
37139,35.49,44.09,-5.56,0.0,-14.14,0.0,-20.84,-25.41,-17.52,-30.17,-12.02,1
37141,25.02,34.25,0.0,-79.1,-11.0,,-28.34,-7.08,-21.46,-20.04,-23.55,0
37143,35.48,44.09,-5.1,0.0,-14.18,0.0,-20.83,-25.21,-17.62,-30.12,-12.07,1
37145,40.61,48.15,-0.27,0.0,-10.27,0.0,-16.3,-16.25,-24.96,-21.53,-13.0,1
37147,38.63,48.3,-16.84,0.0,-21.21,,-18.67,-25.39,-13.22,-15.32,-14.25,0
37149,42.15,53.14,-9.21,-42.86,-8.89,,-23.34,0.0,-18.2,-32.44,-21.06,1
37151,35.27,44.37,-15.01,-11.99,-5.63,,-22.36,-7.68,-28.51,-29.13,-16.41,0
37153,49.59,56.98,-5.3,-17.31,-9.87,,-18.22,-9.78,-28.46,-19.62,-14.84,1
37155,53.91,64.37,-13.97,-20.57,-9.44,,-23.6,-10.81,-28.67,-23.32,-15.88,0
37157,40.01,50.58,-23.56,0.0,-9.19,0.0,-24.53,-6.66,-41.59,-33.6,-17.58,1
37159,40.74,48.22,-18.64,-41.07,-16.51,0.0,-16.78,-0.08,-9.01,-20.61,-8.6,0
37161,42.15,53.13,-8.89,-42.59,-8.88,,-23.33,0.0,-18.2,-32.43,-21.05,1
37163,50.7,60.31,-26.77,-2.08,-21.88,,-9.49,-12.51,-14.65,-17.77,-16.39,1
37165,49.6,56.98,-5.37,-16.94,-9.88,,-18.19,-9.75,-28.5,-19.59,-14.86,1
37167,32.22,42.31,-7.41,-0.75,-10.13,,-26.02,-4.93,-41.53,-31.11,-25.75,1
37169,40.01,50.57,-23.59,0.0,-9.17,,-24.54,-6.61,-41.58,-33.61,-17.59,0
37171,38.95,54.96,-1.29,0.0,-35.32,0.0,-28.47,-31.25,-32.29,-38.18,-27.22,1
37173,37.84,50.4,-27.45,0.0,-20.0,,-23.73,-18.24,-22.05,-29.05,-14.47,1
37175,31.76,40.55,-32.18,-36.59,-17.08,,-21.18,-6.54,-19.58,-32.13,-13.44,0
37177,33.5,42.74,-25.0,-11.11,-16.83,,-24.68,-18.75,-25.0,-20.58,-16.73,1
37179,29.04,33.68,-1.92,-5.97,-5.01,,-15.88,-12.73,-11.5,-14.95,-11.26,0
37181,42.91,51.87,0.0,0.0,-10.56,,-22.54,-27.19,-5.54,-23.07,-11.74,1
37183,22.24,27.95,-20.19,-17.23,-19.05,,-22.55,-9.73,-20.78,-26.38,-14.45,0
37185,51.95,61.73,-20.6,0.0,-13.92,,-19.4,-6.02,-14.84,-19.42,-12.79,1
37187,33.47,42.75,-24.39,-15.62,-16.62,,-24.51,-17.59,-23.72,-20.51,-16.95,1
37189,40.91,49.84,-15.72,0.0,-0.29,,-18.25,-18.69,-12.38,-26.16,-17.76,1
37191,43.82,51.82,-12.68,-2.86,-10.46,,-19.84,-6.99,-33.58,-24.68,-17.67,0
37193,38.95,54.96,-1.22,0.0,-35.36,0.0,-28.47,-31.26,-32.29,-38.19,-27.22,1
37195,45.32,51.92,-6.89,-2.36,-7.2,0.0,-19.99,-4.58,-17.15,-23.56,-12.67,0
37197,27.1,42.08,-23.92,-18.28,-62.77,,-33.48,-42.76,-43.06,-43.72,-39.04,1
37199,40.91,49.84,-15.38,0.0,0.0,,-18.24,-18.55,-12.34,-26.14,-17.76,1
38001,21.18,33.29,-47.06,0.0,-33.33,,-36.02,-38.71,-43.9,-32.14,-38.39,1
38003,29.46,39.91,-4.91,-4.0,-21.43,,-29.55,-13.64,-31.34,-31.46,-17.06,1
38005,29.45,39.91,-5.1,-3.57,-21.05,,-29.47,-12.5,-31.53,-31.41,-16.98,1
38007,21.25,33.33,-46.67,0.0,-30.0,,-36.28,-38.46,-44.44,-31.25,-37.5,1
38009,21.87,33.79,-41.9,0.0,-33.82,,-35.46,-37.21,-41.53,-31.95,-37.35,1
38011,21.21,33.25,-45.65,0.0,-33.33,,-36.06,-38.1,-41.82,-31.58,-39.22,1
38013,21.87,33.8,-41.67,0.0,-33.33,,-35.47,-36.67,-41.46,-32.48,-37.39,1
38015,18.64,30.62,0.0,0.0,-79.52,0.0,-31.98,-56.36,-47.23,-25.2,-13.09,0
38017,20.25,30.3,-33.35,-6.36,-9.82,,-35.48,-74.36,-64.67,-31.16,-24.52,0
38019,26.03,38.31,-55.36,-73.68,-19.35,,-33.21,-45.71,-52.63,-39.62,-32.68,1
38021,29.48,39.92,-4.58,-4.35,-21.88,,-29.54,-10.0,-31.18,-31.38,-16.77,1
38023,21.18,33.25,-47.06,0.0,-33.33,,-36.15,-38.71,-42.5,-31.53,-39.29,1
38025,21.23,33.29,-46.88,0.0,-33.33,,-36.01,-37.93,-43.42,-31.73,-38.76,1
38027,29.44,39.88,-4.84,-9.09,-20.0,,-29.45,-20.0,-31.82,-31.52,-17.12,1
38029,29.46,39.91,-5.75,0.0,-19.05,,-29.69,-7.69,-31.15,-31.66,-17.07,1
38031,29.48,39.9,-4.49,-6.25,-22.73,,-29.45,-14.29,-31.75,-31.46,-17.06,1
38033,21.16,33.23,-44.44,0.0,-31.58,,-35.92,-40.0,-43.75,-31.82,-39.33,1
38035,26.04,38.3,-55.96,-71.2,-19.8,,-33.2,-44.8,-52.34,-39.47,-32.59,0
38037,21.24,33.26,-47.22,0.0,-34.62,,-35.9,-39.39,-44.19,-31.62,-38.98,1
38039,29.47,39.94,-4.92,-9.09,-20.0,,-29.69,-11.11,-32.56,-31.49,-16.78,1
38041,21.18,33.3,-46.15,0.0,-35.71,,-36.15,-37.14,-43.48,-32.28,-38.58,1
38043,29.48,39.92,-4.76,0.0,-20.0,,-29.73,-20.0,-29.55,-31.38,-16.78,1
38045,29.46,39.93,-5.56,-5.26,-19.23,,-29.53,-17.65,-31.58,-31.46,-16.93,1
38047,29.44,39.95,-4.08,-11.11,-25.0,,-29.62,-12.5,-31.43,-31.29,-17.24,1
38049,21.88,33.8,-40.91,0.0,-33.33,,-35.46,-37.5,-41.41,-31.8,-37.05,1
38051,29.5,39.94,-5.97,-8.33,-18.75,,-29.55,-10.0,-31.91,-31.66,-16.56,1
38053,21.21,33.27,-46.05,0.0,-34.97,,-35.99,-37.98,-42.65,-31.95,-39.1,1
38055,21.86,33.8,-41.25,0.0,-33.65,,-35.49,-37.4,-41.44,-31.91,-37.33,1
38057,21.87,33.81,-41.61,0.0,-33.71,,-35.49,-37.5,-41.94,-31.9,-37.1,1
38059,18.64,30.62,0.0,0.0,-79.55,0.0,-31.98,-56.2,-47.22,-25.26,-13.11,0
38061,21.85,33.81,-40.99,0.0,-34.29,,-35.45,-37.12,-41.76,-31.79,-37.25,1
38063,26.06,38.32,-55.56,-73.33,-20.0,,-33.26,-44.83,-53.19,-39.31,-32.93,1
38065,21.84,33.79,-41.94,0.0,-35.0,,-35.11,-36.0,-42.86,-31.31,-37.76,1
38067,26.03,38.3,-56.31,-70.59,-19.3,,-33.2,-44.62,-52.83,-39.54,-32.72,1
38069,29.48,39.94,-4.76,0.0,-23.08,,-29.42,-12.5,-31.08,-31.31,-16.94,1
38071,26.03,38.3,-55.75,-70.69,-19.59,,-33.2,-44.55,-51.96,-39.4,-32.71,1
38073,29.48,39.91,-4.67,-3.85,-21.62,,-29.55,-13.04,-31.13,-31.47,-16.95,1
38075,21.87,33.82,-40.54,0.0,-33.33,,-35.64,-38.71,-40.48,-32.23,-36.97,1
38077,29.47,39.92,-5.06,-2.63,-21.7,0.0,-29.54,-14.71,-31.27,-31.38,-17.04,1
38079,29.47,39.92,-4.69,-3.57,-21.79,,-29.51,-14.0,-31.42,-31.38,-17.04,1
38081,29.49,39.92,-4.9,-5.56,-24.0,,-29.61,-12.5,-31.94,-31.58,-17.08,1
38083,21.79,33.81,-42.86,0.0,-35.71,,-35.53,-35.29,-41.67,-31.34,-37.88,1
38085,21.21,33.24,-45.0,0.0,-34.88,,-35.93,-38.18,-43.06,-31.82,-39.2,1
38087,21.17,33.21,-45.45,0.0,-37.5,,-35.71,-40.0,-38.46,-30.56,-38.89,1
38089,21.2,33.27,-46.27,0.0,-34.85,,-35.99,-38.03,-42.6,-31.97,-39.07,0
38091,26.09,38.28,-55.56,-66.67,-20.0,,-33.33,-47.06,-53.57,-39.81,-32.32,1
38093,29.47,39.92,-4.93,-4.0,-21.58,0.0,-29.55,-13.64,-31.42,-31.45,-16.99,1
38095,29.45,39.87,-5.26,0.0,-21.43,,-29.57,-11.11,-30.0,-31.18,-17.04,1
38097,26.05,38.31,-55.83,-70.0,-19.4,,-33.22,-44.74,-52.42,-39.52,-32.58,1
38099,26.04,38.31,-55.97,-71.7,-19.32,,-33.22,-45.0,-52.15,-39.5,-32.53,1
38101,21.87,33.8,-41.24,0.0,-33.73,,-35.47,-37.34,-41.76,-31.9,-37.24,0
38103,29.45,39.91,-4.76,0.0,-23.08,,-29.66,-12.5,-31.08,-31.41,-17.0,1
38105,21.2,33.27,-46.23,0.0,-35.02,,-35.97,-38.0,-42.67,-31.94,-39.03,0
39001,47.98,55.35,-6.25,0.0,-6.6,0.0,-13.38,-9.46,-18.55,-19.76,-10.38,1
39003,39.72,51.32,-17.87,-54.05,-17.77,,-22.83,-11.71,-19.38,-29.94,-16.26,0
39005,32.45,42.19,-3.67,0.0,0.0,,-23.58,-10.22,-26.66,-32.43,-14.01,0
39007,29.83,40.25,-38.52,0.0,-9.63,,-27.11,-9.09,-23.29,-31.2,-15.96,0
39009,40.3,50.72,-15.73,-53.79,-7.38,,-21.08,-21.47,-38.37,-23.39,-19.67,0
39011,28.88,38.2,-6.25,-15.79,-4.9,,-24.71,-21.23,-24.04,-33.57,-16.19,1
39013,35.6,44.8,-12.76,-19.15,-7.58,,-20.75,-18.8,-18.41,-25.98,-15.32,1
39015,39.59,46.71,-24.05,-40.62,-6.36,0.0,-15.32,-78.72,-21.76,-17.9,-12.7,1
39017,33.64,39.85,-9.65,-9.82,-11.96,,-15.26,-16.07,-12.2,-17.19,-7.88,0
39019,34.06,42.42,0.0,0.0,-17.65,,-20.49,-33.54,-28.15,-19.63,-11.74,1
39021,28.88,38.2,-6.05,-18.75,-4.9,,-24.72,-21.47,-24.03,-33.58,-16.23,1
39023,40.99,47.55,-2.77,-57.41,-2.83,,-14.86,-21.59,-15.56,-19.39,-11.48,0
39025,29.88,38.23,-16.0,-40.35,-2.28,0.0,-22.03,-60.36,-38.67,-20.13,-20.43,0
39027,38.69,46.24,-15.48,0.0,0.0,0.0,-16.72,0.0,-20.59,-22.36,-13.47,1
39029,37.46,47.69,-1.35,-11.57,-9.22,,-21.36,-20.27,-28.23,-29.25,-19.15,1
39031,32.45,42.19,-3.81,0.0,0.0,,-23.59,-10.18,-26.66,-32.45,-14.04,1
39033,37.38,45.38,-6.46,0.0,-16.95,,-18.0,0.0,-14.07,-23.93,-8.66,1
39035,39.49,45.91,-11.93,-6.01,-10.67,0.0,-16.61,-5.39,-19.91,-17.96,-11.39,0
39037,29.48,38.37,-19.22,-19.4,-15.12,0.0,-22.72,-34.19,-22.17,-28.28,-17.69,1
39039,25.14,33.97,-8.51,0.0,-4.84,0.0,-26.6,-15.0,-27.02,-32.4,-16.52,1
39041,17.18,20.46,-32.12,-5.75,0.0,,-17.43,-13.63,-12.81,-25.18,-16.15,0
39043,33.33,42.25,-17.86,-5.22,-10.1,,-22.17,-10.38,-26.3,-30.67,-16.7,0
