county,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
48075,34.37,1027,1315,43.85,-11.96,0.0,-25.0,-100.0,-22.3,-14.52,-37.33,-26.79,-24.3,1
48077,37.91,1751,2108,45.37,-22.08,0.0,-7.06,,-17.1,-10.51,-22.48,-20.77,-13.89,1
48079,44.89,481,418,53.5,-6.67,0.0,0.0,,-16.24,-16.17,-15.38,-18.64,-14.21,1
48081,37.61,608,639,48.76,-35.29,-75.0,-4.44,,-23.87,-21.56,-34.55,-28.57,-16.51,1
48083,41.43,1463,1483,49.66,-13.1,0.0,-6.45,,-16.22,-13.4,-15.82,-14.57,-11.05,1
48085,18.72,93969,304364,23.59,-17.6,-16.09,-18.0,-54.76,-20.98,-19.86,-20.48,-24.63,-20.32,0
48087,34.38,407,521,43.86,-11.11,-25.0,-26.32,-100.0,-22.1,-14.43,-40.0,-27.11,-24.52,1
48089,38.92,3605,4232,46.0,0.0,0.0,-14.12,-100.0,-15.17,-17.32,-13.15,-18.37,-14.83,1
48091,25.26,18772,48619,27.86,-23.26,-14.31,-16.98,,-8.5,-9.87,-19.12,-9.89,-6.68,0
48093,41.44,2591,2627,49.66,-12.16,0.0,-6.1,,-16.17,-13.43,-15.71,-14.61,-11.0,1
48095,37.58,612,643,48.76,-35.29,-75.0,-4.44,,-23.72,-21.67,-35.71,-28.72,-16.82,1
48097,30.51,6649,9961,40.03,-19.87,-12.12,-32.89,0.0,-22.99,-19.81,-23.78,-26.0,-14.08,1
48099,34.02,12622,18371,40.73,-3.82,-5.36,-17.82,-100.0,-17.39,-13.22,-15.4,-17.42,-15.68,0
48101,37.96,235,283,45.37,-20.0,0.0,0.0,,-17.27,-10.64,-20.69,-20.34,-13.91,1
48103,41.7,839,854,49.56,-24.32,-100.0,-22.92,,-14.08,-15.88,-8.14,-15.6,-8.78,1
48105,37.61,574,604,48.73,-37.5,-71.43,-6.98,,-23.75,-21.78,-34.62,-28.68,-16.5,1
48107,44.88,972,844,53.52,-6.67,-25.0,0.0,,-16.22,-16.3,-13.46,-18.99,-14.55,1
48109,41.74,393,400,49.56,-23.53,-100.0,-26.09,,-14.11,-15.67,-7.5,-15.85,-8.94,1
48111,34.35,1094,1401,43.85,-11.22,-10.0,-23.53,-100.0,-22.26,-14.75,-37.5,-26.91,-24.28,1
48113,35.89,421388,554749,43.17,-12.47,-14.96,-12.2,0.0,-18.81,-17.15,-20.34,-17.63,-12.0,0
48115,37.59,2308,2426,48.75,-37.88,-80.0,-4.68,,-23.75,-21.61,-35.41,-28.57,-16.77,1
48117,34.36,2860,3662,43.85,-11.33,-7.69,-24.06,-100.0,-22.26,-14.67,-38.1,-26.87,-24.26,1
48119,40.48,1081,947,53.3,-9.21,-8.33,-18.82,0.0,-25.22,-19.23,-27.81,-25.69,-25.0,1
48121,20.44,86758,262537,24.84,-15.87,-18.41,-10.56,,-18.92,-18.33,-18.59,-21.38,-15.44,0
48123,41.42,3689,4066,47.57,-13.64,0.0,-4.51,,-14.66,-9.52,-14.41,-18.04,-11.2,1
48125,44.89,335,291,53.51,0.0,0.0,0.0,,-16.3,-15.95,-11.11,-18.7,-14.39,1
48127,64.8,1816,761,70.47,-52.94,-100.0,0.0,,-7.94,-7.74,-8.14,-8.7,-8.21,1
48129,34.35,501,642,43.83,-11.11,-20.0,-21.74,-100.0,-22.2,-14.64,-37.84,-26.96,-24.61,1
48131,64.8,2071,869,70.44,-52.63,-50.0,0.0,,-7.96,-7.76,-8.16,-8.77,-8.25,1
48133,41.44,3377,3424,49.65,-12.44,0.0,-6.07,,-16.2,-13.43,-15.62,-14.63,-11.03,1
48135,40.33,29397,34772,45.81,-9.68,0.0,-5.12,,-14.93,-9.04,-8.39,-11.55,-7.01,0
48137,52.64,291,182,61.52,-72.73,-50.0,0.0,,-14.94,-12.69,-14.71,-17.86,-11.56,1
48139,23.62,21368,48237,30.7,-5.4,-54.19,-24.59,-100.0,-26.87,-16.83,-37.19,-28.21,-20.57,0
48141,48.75,167564,130499,56.22,-6.28,-26.52,-18.8,-100.0,-12.67,-11.57,-22.62,-11.92,-9.95,0
48143,36.67,7784,9159,45.94,-1.52,0.0,-4.46,,-21.1,-8.93,-2.42,-17.78,-15.47,0
48145,37.89,2912,3203,47.62,-3.12,0.0,-18.11,0.0,-20.63,-14.67,-18.18,-23.21,-15.87,1
48147,30.51,5691,8526,40.03,-19.84,-12.39,-32.82,0.0,-23.0,-19.87,-23.72,-26.0,-14.07,1
48149,30.7,3678,5463,40.24,-40.95,0.0,-12.56,,-21.67,-33.72,-20.42,-27.45,-17.78,1
48151,41.45,699,709,49.64,-12.5,0.0,-4.55,,-16.21,-13.39,-15.79,-14.61,-11.25,1
48153,44.87,1022,888,53.51,-3.23,-25.0,0.0,,-16.16,-16.34,-12.73,-19.1,-14.32,1
48155,37.86,187,225,45.39,-25.0,0.0,-11.11,,-17.14,-10.53,-21.74,-20.21,-14.13,1
48157,29.08,99255,183629,35.09,-51.35,-19.65,-18.86,0.0,-15.38,-15.79,-13.72,-16.26,-12.24,0
48159,40.47,2139,1875,53.29,-9.33,-4.35,-18.75,0.0,-25.21,-19.01,-27.67,-25.75,-25.06,1
48161,37.9,3335,3668,47.62,-2.74,0.0,-18.04,0.0,-20.63,-14.51,-18.29,-23.27,-15.82,1
48163,38.62,2862,3388,45.79,-15.38,0.0,-18.6,0.0,-15.03,-13.98,-11.77,-23.06,-16.06,1
48165,41.69,3881,3948,49.57,-24.42,-91.67,-22.87,,-14.19,-15.88,-7.58,-15.56,-9.07,1
48167,32.8,56067,88200,38.86,-24.8,-1.7,-7.31,0.0,-19.39,-15.18,-9.31,-17.43,-10.36,0
48169,44.89,1100,956,53.5,-5.88,0.0,0.0,,-16.14,-16.23,-13.56,-19.21,-14.25,1
48171,27.57,3924,7400,34.65,-17.53,0.0,-3.92,,-18.76,-15.12,-22.31,-25.44,-11.38,1
48173,37.56,208,218,48.83,-33.33,-66.67,0.0,,-24.1,-21.1,-36.84,-29.17,-17.33,1
48175,41.41,1304,1437,47.57,-12.9,0.0,-4.9,,-14.65,-9.53,-14.2,-18.01,-11.26,1
48177,41.42,3659,4033,47.57,-13.22,0.0,-4.55,,-14.66,-9.51,-14.32,-18.08,-11.22,1
48179,34.35,3267,4183,43.85,-11.3,-10.0,-23.84,-100.0,-22.24,-14.64,-38.08,-26.9,-24.3,1
48181,30.51,21633,32408,40.03,-19.86,-11.68,-32.9,0.0,-22.99,-19.87,-23.82,-26.02,-14.08,0
48183,38.57,22903,23862,48.97,-4.41,-35.96,-19.63,,-19.37,-15.92,-21.79,-22.61,-11.19,0
48185,38.09,5337,5861,47.66,-7.03,0.0,-12.94,,-18.41,-23.23,-18.29,-23.16,-22.77,1
48187,30.59,22799,38654,37.1,-41.48,-63.83,-29.15,,-16.0,-14.41,-25.45,-14.04,-11.71,0
48189,44.89,6153,5346,53.51,-5.32,-9.09,0.0,,-16.18,-16.27,-13.6,-19.05,-14.33,0
48191,34.34,434,556,43.84,-12.82,0.0,-25.0,-100.0,-22.02,-14.49,-37.5,-27.12,-24.24,1
48193,34.03,1249,1818,40.72,-3.96,-6.06,-17.61,-100.0,-17.39,-13.4,-15.32,-17.29,-15.83,1
48195,34.36,814,1042,43.86,-12.33,0.0,-23.68,-100.0,-22.21,-14.69,-38.33,-26.81,-24.52,1
48197,37.92,607,730,45.4,-22.22,0.0,-6.9,,-17.11,-10.66,-22.37,-20.66,-13.8,1
48199,34.78,9227,12168,43.13,-33.12,-13.43,-22.36,,-18.88,-4.96,-28.98,-29.44,-20.22,0
48201,38.97,791626,942053,45.66,-10.22,-12.21,-9.88,0.0,-14.69,-16.09,-14.66,-15.72,-9.08,0
48203,45.41,13907,12132,53.41,-34.47,-21.05,-12.99,,-16.59,-7.1,-11.24,-20.11,-10.07,0
48205,34.34,827,1060,43.83,-10.81,-12.5,-23.68,-100.0,-22.25,-14.47,-37.7,-26.71,-24.44,1
48207,41.43,1031,1045,49.66,-11.86,0.0,-6.15,,-16.18,-13.35,-15.32,-14.73,-10.95,1
48209,35.72,41330,52288,44.15,-28.96,-31.04,-34.05,0.0,-17.95,-14.45,-27.79,-20.33,-14.66,0
48211,34.37,520,666,43.84,-12.77,-20.0,-25.0,-100.0,-22.25,-14.52,-36.84,-26.89,-24.24,1
48213,43.91,15061,13984,51.85,-21.78,-8.82,-6.64,0.0,-16.49,-12.65,-22.42,-21.9,-12.14,1
48215,58.83,176996,91602,65.9,-5.51,-8.35,-13.11,0.0,-10.9,-9.66,-16.46,-11.87,-7.47,0
48217,37.89,6153,6768,47.62,-2.59,0.0,-18.16,0.0,-20.63,-14.6,-18.18,-23.25,-15.83,1
48219,44.89,4075,3540,53.51,-5.6,-13.33,0.0,,-16.18,-16.26,-13.24,-19.04,-14.32,1
48221,36.67,11270,13261,45.94,-1.64,0.0,-4.92,,-21.11,-8.93,-2.4,-17.77,-15.48,1
48223,40.47,7591,6654,53.29,-9.38,-6.02,-18.64,0.0,-25.2,-19.1,-27.66,-25.72,-25.02,1
48225,45.61,4320,3624,54.38,-6.06,-19.35,-9.14,0.0,-17.38,-2.01,-26.4,-22.6,-11.05,1
48227,37.59,6457,6787,48.75,-37.5,-79.52,-5.01,,-23.77,-21.57,-35.32,-28.62,-16.77,0
48229,41.67,575,585,49.57,-24.0,-100.0,-24.24,,-14.26,-16.03,-8.47,-15.36,-9.44,1
48231,30.04,13483,23464,36.49,-3.21,-21.0,-26.84,,-15.2,-10.7,-21.01,-21.26,-12.86,0
48233,34.36,3175,4066,43.85,-11.27,-6.9,-23.81,-100.0,-22.24,-14.61,-38.2,-26.84,-24.25,1
48235,37.61,281,295,48.78,-37.5,-75.0,-4.76,,-23.66,-21.62,-36.0,-28.68,-16.83,1
48237,37.92,1451,1747,45.37,-20.63,0.0,-5.71,,-17.1,-10.27,-22.65,-20.68,-13.92,1
48239,41.41,2790,3076,47.56,-13.53,0.0,-4.59,,-14.63,-9.5,-14.36,-18.08,-11.17,1
48241,48.12,7278,5280,57.96,-1.26,-100.0,-17.35,,-16.59,-10.25,-17.97,-23.56,-13.44,1
48243,41.69,358,364,49.58,-25.0,-100.0,-23.81,,-14.14,-15.92,-8.11,-15.57,-8.93,1
48245,38.63,42866,51962,45.2,-15.25,-15.1,-16.36,,-14.11,-9.24,-9.75,-18.08,-15.88,0
48247,64.78,1018,427,70.45,-44.44,-100.0,0.0,,-7.94,-7.78,-8.33,-8.8,-8.19,1
48249,53.33,8105,5112,61.32,-0.65,0.0,0.0,,-12.62,-11.99,-10.14,-15.85,-11.57,1
48251,26.44,20430,43518,31.95,-8.44,-23.06,-11.64,-100.0,-16.98,-13.04,-34.65,-16.23,-12.23,0
48253,41.44,3748,3800,49.66,-12.15,0.0,-6.3,,-16.2,-13.43,-15.56,-14.58,-10.96,0
48255,41.41,2739,3019,47.57,-13.08,0.0,-4.21,,-14.68,-9.5,-14.61,-18.06,-11.19,1
48257,27.06,17682,32541,35.21,-13.58,0.0,-15.6,-100.0,-24.86,-40.96,-18.46,-18.58,-20.34,0
48259,27.57,6502,12262,34.65,-17.55,0.0,-3.53,,-18.77,-15.15,-22.29,-25.41,-11.39,0
48261,53.39,73,46,61.34,0.0,,0.0,,-11.76,-11.29,0.0,-16.0,-13.04,1
48263,41.38,144,146,49.66,-12.5,0.0,0.0,,-16.3,-12.24,-18.75,-15.62,-11.76,1
48265,27.58,7723,14564,34.65,-17.41,0.0,-3.96,,-18.76,-15.16,-22.29,-25.41,-11.39,0
48267,37.61,795,835,48.77,-39.13,-80.0,-5.08,,-23.78,-21.72,-34.72,-28.42,-16.78,1
48269,44.68,50,44,53.19,-50.0,,0.0,,-17.07,-17.14,-33.33,-21.05,-15.0,1
48271,52.6,640,399,61.6,-66.67,-75.0,0.0,,-15.09,-12.78,-15.79,-17.59,-11.18,1
48273,53.33,6467,4079,61.32,-0.82,0.0,0.0,,-12.61,-11.98,-9.82,-15.84,-11.59,0
48275,41.43,638,647,49.65,-11.11,0.0,-5.0,,-16.25,-13.3,-15.94,-14.59,-11.0,1
48277,40.47,10337,9060,53.29,-9.37,-5.36,-18.62,0.0,-25.19,-19.08,-27.69,-25.72,-25.04,0
48279,44.89,2468,2144,53.51,-5.33,-11.11,0.0,,-16.15,-16.28,-13.53,-19.01,-14.33,1
48281,34.02,3286,4783,40.72,-3.76,-4.6,-17.71,-100.0,-17.38,-13.24,-15.41,-17.43,-15.72,0
48283,64.78,1404,589,70.45,-53.85,-100.0,0.0,,-7.94,-7.75,-7.58,-8.74,-8.12,1
48285,41.42,3784,4171,47.57,-13.33,0.0,-4.39,,-14.67,-9.54,-14.46,-18.09,-11.19,1
48287,30.69,2631,3908,40.24,-40.89,0.0,-12.44,,-21.67,-33.74,-20.38,-27.5,-17.76,1
48289,38.1,2867,3149,47.66,-6.55,0.0,-13.05,,-18.43,-23.28,-18.18,-23.16,-22.78,1
48291,35.4,13863,16643,45.44,0.0,0.0,-15.34,,-23.24,-26.32,-44.36,-32.58,-23.85,1
48293,37.9,3800,4179,47.63,-2.99,0.0,-18.1,0.0,-20.65,-14.66,-18.18,-23.22,-15.85,1
48295,34.39,472,604,43.87,-11.9,0.0,-22.73,-100.0,-22.14,-14.67,-40.0,-26.56,-24.02,1
48297,53.32,2361,1489,61.32,-2.22,0.0,0.0,,-12.62,-11.95,-10.89,-15.84,-11.55,1
48299,34.02,3228,4698,40.73,-3.83,-5.81,-17.8,-100.0,-17.38,-13.27,-15.47,-17.38,-15.66,1
48301,40.91,11,11,50.0,,,-100.0,,-11.11,-25.0,0.0,-20.0,0.0,1
48303,38.19,57689,67000,46.27,-41.59,-12.64,-14.04,0.0,-17.32,-15.53,-12.65,-17.21,-13.78,0
48305,44.89,1059,920,53.51,-3.12,-25.0,0.0,,-16.18,-16.19,-14.04,-18.97,-14.32,1
48307,37.6,1413,1485,48.76,-37.5,-77.78,-4.76,,-23.83,-21.61,-35.16,-28.57,-16.73,1
48309,32.88,41250,55810,42.5,-17.23,-15.56,-14.51,,-24.45,-25.03,-24.92,-29.04,-23.84,0
48311,64.61,126,53,70.39,0.0,,,,-7.83,-7.56,-16.67,-7.55,-7.02,1
48313,38.09,2453,2694,47.66,-6.94,0.0,-12.9,,-18.41,-23.31,-18.09,-23.17,-22.74,1
48315,45.41,1964,1714,53.4,-34.15,-19.05,-13.08,,-16.63,-6.99,-11.3,-20.12,-10.09,1
48317,37.59,971,1020,48.77,-39.29,-76.92,-5.56,,-23.74,-21.68,-35.23,-28.64,-16.91,1
48319,37.57,732,769,48.77,-38.1,-77.78,-3.7,,-23.63,-21.76,-34.85,-28.49,-16.73,1
48321,38.92,6358,7464,46.0,0.0,0.0,-14.11,-100.0,-15.18,-17.31,-13.24,-18.4,-14.81,1
48323,52.59,11826,7374,61.59,-68.47,-64.71,0.0,,-15.19,-12.8,-14.89,-17.62,-11.07,0
48325,38.62,7901,9354,45.79,-15.08,0.0,-18.49,0.0,-15.05,-13.93,-11.81,-23.06,-16.05,1
48327,37.63,363,381,48.79,-40.0,-80.0,-3.7,,-23.79,-21.47,-36.36,-28.74,-16.92,1
48329,29.46,22213,43839,33.63,-21.08,0.0,-8.76,,-12.97,-10.35,-20.03,-18.74,-5.3,0
48331,38.1,4515,4958,47.66,-7.17,0.0,-12.97,,-18.45,-23.24,-18.16,-23.13,-22.79,1
48333,34.04,676,984,40.72,-3.64,-5.56,-17.89,,-17.35,-13.33,-15.56,-17.36,-15.52,1
48335,41.44,1712,1736,49.65,-12.24,0.0,-6.42,,-16.23,-13.33,-15.68,-14.57,-10.95,1
48337,37.92,3419,4116,45.37,-20.81,0.0,-6.06,,-17.08,-10.47,-22.3,-20.65,-13.92,1
48339,29.73,80406,152077,34.59,-8.2,-10.0,-9.35,0.0,-14.33,-8.4,-9.53,-18.55,-11.87,0
48341,34.35,3288,4211,43.85,-11.56,-6.67,-23.68,-100.0,-22.26,-14.61,-38.17,-26.87,-24.3,1
48343,40.47,2470,2165,53.29,-9.25,-7.41,-18.81,0.0,-25.22,-19.07,-27.75,-25.72,-25.07,1
48345,44.83,202,175,53.58,0.0,0.0,0.0,,-16.05,-16.43,-18.18,-18.92,-15.0,1
48347,46.75,13397,11381,54.07,-1.52,0.0,-8.47,0.0,-14.74,-18.85,-25.51,-17.51,-12.87,0
48349,37.89,9028,9930,47.62,-2.78,0.0,-18.15,0.0,-20.64,-14.59,-18.24,-23.24,-15.86,0
48351,48.12,2697,1957,57.95,-1.28,-100.0,-17.48,,-16.56,-10.07,-17.82,-23.59,-13.38,1
48353,41.44,2808,2846,49.66,-11.88,0.0,-6.18,,-16.22,-13.44,-15.51,-14.62,-10.99,1
48355,39.74,58808,68810,46.08,-33.11,-35.34,-20.17,,-14.23,-11.92,-22.06,-17.38,-11.3,0
48357,34.36,1542,1974,43.86,-11.59,-7.14,-23.94,-100.0,-22.21,-14.69,-38.05,-26.91,-24.36,1
48359,34.31,270,345,43.9,-12.5,0.0,-25.0,-100.0,-22.08,-14.06,-40.0,-27.27,-24.27,1
48361,34.78,13916,18350,43.13,-33.14,-13.76,-22.26,,-18.88,-4.88,-29.08,-29.45,-20.23,0
48363,36.67,5198,6116,45.94,-1.62,0.0,-4.67,,-21.12,-8.94,-2.36,-17.74,-15.45,1
48365,38.67,3846,3940,49.4,-12.29,-27.59,-14.29,,-23.33,-18.68,-28.17,-28.69,-17.34,1
48367,24.81,17117,38408,30.83,-8.13,0.0,-8.39,,-20.36,-16.42,-25.74,-19.51,-4.41,0
48369,34.35,1520,1947,43.84,-11.76,-7.14,-22.86,-100.0,-22.23,-14.76,-37.84,-26.82,-24.22,1
48371,37.59,2813,2957,48.75,-37.5,-77.78,-5.26,,-23.77,-21.58,-35.29,-28.6,-16.82,1
48373,45.61,9812,8232,54.38,-5.92,-19.86,-9.13,0.0,-17.38,-2.05,-26.41,-22.62,-11.05,1
48375,46.71,25130,19342,56.51,-25.62,-37.99,-5.19,,-17.67,-26.12,-7.24,-23.4,-14.83,0
48377,41.7,1102,1121,49.57,-24.49,-85.71,-22.22,,-14.11,-15.94,-7.14,-15.59,-9.01,1
48379,35.8,2235,2576,46.46,-20.88,-5.71,-12.12,,-21.37,-24.2,-20.44,-27.84,-13.81,1
48381,25.36,17624,38885,31.19,-21.17,-23.86,-3.5,,-19.26,-13.32,-20.17,-13.06,-6.36,0
48383,37.59,627,659,48.76,-38.89,-75.0,-4.35,,-23.75,-21.52,-35.09,-28.72,-16.89,1
48385,52.56,565,352,61.61,-66.67,-66.67,0.0,,-15.17,-12.7,-14.93,-17.71,-10.92,1
48387,40.48,2392,2097,53.29,-9.52,-3.85,-18.67,0.0,-25.19,-19.11,-27.76,-25.79,-24.97,1
48389,41.69,2650,2696,49.57,-24.79,-93.75,-23.03,,-14.19,-15.86,-7.41,-15.49,-9.06,1
48391,39.19,1215,1237,49.55,0.0,-63.64,-46.43,0.0,-21.38,-19.72,-19.19,-10.78,-11.49,1
48393,34.26,127,162,43.94,-9.09,0.0,-33.33,-100.0,-22.12,-13.33,-33.33,-26.92,-25.0,1
48395,38.09,3055,3355,47.66,-6.7,0.0,-12.95,,-18.43,-23.24,-18.3,-23.14,-22.75,1
48397,30.04,14542,25307,36.49,-3.53,-21.3,-26.79,,-15.19,-10.7,-20.93,-21.24,-12.89,0
48399,41.44,1885,1911,49.66,-12.04,0.0,-6.67,,-16.21,-13.35,-15.69,-14.56,-11.06,1
48401,38.67,8926,9144,49.4,-12.23,-25.76,-14.25,,-23.32,-18.74,-28.16,-28.67,-17.4,1
48403,48.13,2183,1584,57.95,-1.57,-100.0,-17.4,,-16.58,-10.22,-18.13,-23.59,-13.39,1
48405,48.13,1747,1267,57.96,-1.32,-100.0,-17.39,,-16.61,-10.0,-17.87,-23.55,-13.39,1
48407,45.6,5363,4499,54.38,-5.94,-19.48,-9.1,0.0,-17.38,-2.03,-26.41,-22.62,-11.04,1
48409,39.19,12390,12621,49.54,0.0,-62.67,-48.62,0.0,-21.41,-19.69,-19.31,-10.77,-11.58,0
48411,34.02,870,1266,40.73,-2.86,-4.35,-17.89,-100.0,-17.44,-13.33,-15.52,-17.52,-15.78,1
48413,37.62,455,478,48.77,-38.46,-83.33,-5.88,,-23.69,-21.67,-34.15,-28.57,-16.56,1
48415,41.44,3226,3270,49.66,-11.96,0.0,-6.34,,-16.2,-13.34,-15.76,-14.62,-11.02,1
48417,41.43,591,599,49.66,-11.76,0.0,-7.89,,-16.27,-13.37,-15.62,-14.56,-11.15,1
48419,48.12,5302,3846,57.96,-1.3,-100.0,-17.4,,-16.58,-10.24,-17.89,-23.55,-13.46,1
48421,34.36,429,549,43.87,-10.53,0.0,-25.0,-100.0,-22.25,-14.71,-38.71,-26.86,-24.54,1
48423,35.08,33139,48013,40.84,-15.86,-20.62,-9.06,-100.0,-15.35,-22.28,-16.44,-17.41,-7.18,0
48425,36.68,1683,1981,45.93,-2.0,0.0,-4.17,,-21.15,-8.9,-2.43,-17.79,-15.44,1
48427,64.8,13885,5823,70.45,-51.56,-63.64,0.0,,-7.93,-7.78,-7.93,-8.72,-8.27,1
48429,41.45,1734,1758,49.66,-12.12,0.0,-6.36,,-16.21,-13.34,-15.51,-14.64,-11.04,1
48431,37.62,254,267,48.75,-28.57,-66.67,-5.26,,-24.14,-21.64,-34.78,-29.06,-16.48,1
48433,41.46,238,241,49.69,-14.29,0.0,-6.67,,-16.59,-13.58,-15.38,-14.29,-11.61,1
48435,37.6,625,657,48.75,-38.89,-75.0,-4.35,,-23.85,-21.58,-35.09,-28.47,-16.89,1
48437,34.34,1073,1374,43.85,-11.46,-10.0,-24.0,-100.0,-22.2,-14.68,-37.97,-26.77,-24.26,1
48439,30.16,282874,489747,36.61,-15.38,-13.95,-14.62,0.0,-19.05,-17.77,-11.73,-18.56,-13.54,0
48441,38.35,26012,29962,46.47,-28.18,-7.66,-23.14,,-17.27,-12.86,-42.41,-27.84,-15.63,0
48443,37.5,140,148,48.61,-50.0,-100.0,0.0,,-23.21,-21.62,-38.46,-29.23,-16.0,1
48445,44.89,2239,1945,53.51,-4.41,-12.5,0.0,,-16.19,-16.27,-13.33,-19.03,-14.33,1
48447,41.49,274,278,49.64,-12.5,0.0,-5.88,,-16.02,-13.83,-16.67,-14.88,-10.85,1
48449,40.48,6449,5652,53.29,-9.27,-5.71,-18.68,0.0,-25.19,-19.05,-27.69,-25.72,-25.04,1
48451,30.8,19329,26187,42.47,-32.94,-34.44,-22.23,,-26.83,-21.87,-32.64,-29.94,-25.65,0
48453,23.93,165347,401003,29.2,-16.38,-25.94,-15.96,0.0,-17.86,-14.01,-13.54,-16.47,-15.94,0
48455,45.61,2661,2232,54.38,-5.63,-18.42,-9.17,0.0,-17.38,-2.04,-26.3,-22.68,-11.05,1
48457,48.12,4368,3169,57.95,-1.31,-100.0,-17.4,,-16.6,-10.2,-17.99,-23.54,-13.44,1
48459,45.42,8260,7206,53.41,-34.48,-20.0,-12.99,,-16.59,-7.07,-11.21,-20.1,-10.08,0
48461,37.58,612,643,48.76,-35.29,-75.0,-4.44,,-23.72,-21.67,-35.71,-28.72,-16.82,1
48463,52.59,5020,3130,61.6,-68.62,-65.52,0.0,,-15.2,-12.79,-15.01,-17.64,-11.08,1
48465,52.59,9724,6063,61.59,-68.49,-64.29,0.0,,-15.19,-12.8,-14.9,-17.62,-11.07,0
48467,35.8,10936,12606,46.45,-21.48,-4.71,-12.09,,-21.37,-24.24,-20.45,-27.85,-13.83,1
48469,41.32,17807,19075,48.28,0.0,0.0,-10.05,,-15.89,-4.42,-8.2,-19.38,-11.51,0
48471,45.6,14956,12547,54.38,-6.01,-20.0,-9.1,0.0,-17.39,-2.03,-26.4,-22.61,-11.04,0
48473,38.92,9960,11692,46.0,0.0,-1.64,-14.12,-100.0,-15.17,-17.3,-13.29,-18.38,-14.84,0
48475,41.68,2092,2128,49.57,-23.91,-92.31,-23.33,,-14.17,-15.89,-7.51,-15.52,-9.17,1
48477,38.09,6529,7170,47.66,-7.05,0.0,-13.0,,-18.44,-23.26,-18.33,-23.16,-22.75,1
48479,56.08,49053,29677,62.31,-20.0,-10.92,-100.0,,-9.95,-8.87,-9.36,-10.4,-9.09,0
48481,38.91,7291,8559,46.0,0.0,-2.22,-14.16,-100.0,-15.19,-17.29,-13.23,-18.37,-14.84,1
48483,34.36,768,984,43.84,-11.59,-14.29,-25.0,-100.0,-22.22,-14.75,-37.5,-26.84,-24.32,1
48485,33.7,21758,27308,44.34,-47.16,0.0,-4.21,0.0,-26.98,-24.51,-17.87,-19.25,-8.26,0
48487,37.92,2208,2658,45.38,-20.83,0.0,-6.54,,-17.1,-10.36,-22.18,-20.63,-13.88,1
48489,53.33,4201,2650,61.32,0.0,0.0,0.0,,-12.62,-11.98,-10.06,-15.83,-11.57,1
48491,19.99,60890,182772,24.99,-20.0,-14.7,-13.34,0.0,-21.53,-14.4,-20.02,-27.96,-20.78,0
48493,41.41,9258,10206,47.56,-13.38,0.0,-4.56,,-14.66,-9.52,-14.39,-18.08,-11.19,1
48495,41.69,1400,1424,49.58,-24.19,-88.89,-22.5,,-14.13,-15.9,-7.69,-15.51,-8.92,1
48497,37.91,11753,14150,45.37,-21.21,0.0,-6.5,,-17.09,-10.44,-22.32,-20.67,-13.92,1
48499,35.81,8237,9495,46.45,-21.36,-4.69,-12.07,,-21.37,-24.21,-20.46,-27.84,-13.84,1
48501,44.89,1455,1264,53.51,-6.67,0.0,0.0,,-16.13,-16.24,-12.82,-19.03,-14.41,1
48503,37.91,3060,3685,45.37,-20.9,0.0,-6.76,,-17.09,-10.55,-22.31,-20.66,-13.94,1
48505,64.81,2927,1227,70.46,-51.85,-50.0,0.0,,-7.95,-7.76,-7.97,-8.78,-8.24,1
48507,52.6,1977,1232,61.61,-68.92,-63.64,0.0,,-15.2,-12.81,-14.59,-17.7,-11.06,1
49001,30.35,957,1415,40.35,-9.09,-43.33,-18.0,0.0,-24.83,-10.95,-24.32,-22.02,-16.1,1
49003,24.71,5709,13254,30.11,-40.74,0.0,0.0,-100.0,-18.23,-14.65,-19.81,-14.68,-18.0,0
49005,25.84,13964,29440,32.17,-0.32,-61.07,-99.51,,-19.28,-11.02,-15.19,-21.98,-23.1,0
49007,35.08,3333,4340,43.44,-3.99,-37.76,-53.73,,-22.9,-7.72,-11.07,-18.39,-13.58,1
49009,35.14,152,198,43.43,-4.0,-25.0,-66.67,,-22.4,-4.55,-16.67,-18.52,-12.5,1
49011,20.38,29697,84081,26.1,-11.36,-31.66,-6.36,-100.0,-22.32,-12.61,-26.92,-23.88,-21.67,0
49013,35.08,3200,4167,43.44,-3.96,-38.3,-53.85,,-22.9,-7.82,-11.11,-18.44,-13.55,1
49015,35.08,1605,2089,43.45,-4.14,-38.3,-53.12,,-22.9,-7.59,-10.66,-18.47,-13.51,1
49017,30.36,687,1016,40.34,-8.7,-45.45,-19.44,0.0,-24.92,-11.22,-25.0,-22.14,-16.19,1
49019,35.09,1579,2055,43.45,-3.83,-36.96,-53.12,,-22.91,-7.73,-10.83,-18.44,-13.58,1
49021,30.36,7756,11462,40.36,-7.98,-44.13,-17.87,0.0,-24.91,-10.84,-24.22,-22.0,-16.13,0
49023,30.37,1596,2359,40.35,-7.41,-45.1,-18.07,0.0,-24.88,-10.96,-24.32,-22.1,-16.02,1
49025,30.38,1037,1533,40.35,-8.57,-45.45,-18.52,0.0,-24.9,-10.81,-24.17,-22.0,-16.09,1
