puma22,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability
0603773,34.78,16013,24575,39.45,-31.93,-6.41,-24.3,0.0,-11.85,-12.14,-19.65,-12.44,-8.97
0603774,27.23,17001,38439,30.67,-7.14,-7.27,-1.82,0.0,-11.97,-2.29,-8.09,-13.42,-11.47
0603775,25.15,15625,37306,29.52,-25.41,-7.8,-6.45,,-16.27,-5.64,-19.9,-24.71,-13.42
0603776,32.96,16016,27146,37.11,-5.09,-13.63,-10.59,0.0,-8.97,-8.81,-4.34,-11.67,-12.57
0603778,51.28,22001,16600,57.0,-34.1,0.0,-12.11,,-3.62,-7.33,-8.58,-10.33,-5.86
0603779,22.27,14196,37628,27.39,-0.13,-18.77,-9.91,0.0,-20.08,-17.88,-3.55,-27.63,-23.91
0603780,43.92,21981,22916,48.96,-22.17,-13.12,-2.41,0.0,-7.64,-11.02,-3.32,-12.7,-9.2
0603781,57.34,15845,11042,58.93,0.0,-2.08,-8.93,,-1.8,-2.24,0.0,-3.25,-2.71
0603782,59.19,23699,14154,62.61,0.0,-11.35,-10.81,-100.0,-3.53,-3.62,-6.77,-6.09,-2.95
0603900,53.0,25645,18410,58.21,0.0,-3.06,0.0,,-9.64,-7.91,-6.67,-5.34,-8.16
0604103,28.12,12832,26157,32.91,0.0,-0.51,-0.12,0.0,-13.6,-16.05,0.0,-22.54,-10.04
0604104,22.2,16715,47674,25.96,0.0,-25.39,-17.49,0.0,-13.36,-4.97,0.0,-22.45,-13.54
0604701,63.72,23246,11077,67.73,-24.2,-6.79,0.0,,-4.84,-6.94,-2.49,-4.72,-4.1
0604702,56.94,30566,20077,60.36,0.0,-1.12,-7.85,0.0,-6.77,-4.67,-5.75,-4.66,-5.3
0605301,33.58,26815,43447,38.16,-34.49,-14.09,-18.45,0.0,-15.22,-3.75,-25.7,-13.86,-9.48
0605302,56.72,26862,18262,59.53,-6.84,0.0,0.0,0.0,-6.16,-4.24,0.0,-6.4,-2.78
0605303,43.16,18061,20084,47.35,0.0,0.0,0.0,,-8.31,-8.23,-37.52,-14.81,-7.42
0605500,33.0,18748,30662,37.94,0.0,-16.72,-7.09,-20.13,-15.73,-8.01,-16.44,-17.25,-18.0
0605700,38.22,17828,25685,40.97,0.0,0.0,,,-7.04,0.0,-6.94,-9.8,-10.66
0605906,32.26,23359,42517,35.46,-24.3,-1.45,-19.82,,-10.67,-13.74,-2.31,-8.62,-8.14
0605907,38.35,27713,38140,42.08,-0.51,-5.05,0.0,0.0,-9.81,-7.43,-13.29,-15.02,-5.57
0605908,33.84,22985,37063,38.28,-18.65,-8.85,-3.35,0.0,-12.28,-4.74,-27.14,-14.6,-9.01
0605909,54.02,25837,17555,59.54,0.0,-4.16,-2.75,,-10.96,-11.2,0.0,-3.46,-3.22
0605912,56.56,31068,20922,59.76,-27.04,-4.48,-25.69,-100.0,-7.42,-4.26,-2.62,-5.71,-4.71
0605913,57.36,26695,16314,62.07,0.0,-4.49,0.0,0.0,-11.47,-8.38,-8.21,-10.45,-3.51
0605914,29.53,26381,52805,33.32,-12.71,-26.22,0.0,-84.14,-8.56,-10.26,-20.26,-13.17,-7.5
0605916,63.9,22786,11875,65.74,0.0,-3.24,0.0,0.0,-1.82,-2.58,-3.86,-3.56,-0.92
0605917,59.96,25082,14138,63.95,-4.32,-1.9,-48.75,,-6.26,-7.09,-18.23,-3.59,-4.97
0605918,30.25,22860,43831,34.28,0.0,-2.73,0.0,0.0,-17.13,-8.44,-10.86,-13.94,-12.78
0605919,44.69,29040,32741,47.0,-9.23,-1.2,-0.14,0.0,-6.55,-4.54,-0.16,-4.6,-2.68
0605920,32.14,15938,29600,35.0,-0.43,-2.08,-9.95,0.0,-10.67,-7.18,-16.87,-11.91,-9.91
0605921,30.48,16356,32487,33.49,-9.07,-8.18,-22.74,0.0,-10.63,-9.9,-15.25,-10.35,-11.53
0605922,31.47,15505,29103,34.76,-7.01,-9.12,-14.89,0.0,-10.48,-9.34,-9.9,-11.37,-8.76
0605923,33.7,19554,32398,37.64,0.0,-10.12,-9.28,0.0,-10.03,-6.49,-4.07,-13.79,0.0
0605924,31.52,14454,26403,35.38,0.0,-10.78,-8.75,-12.33,-10.99,-6.14,-5.12,-14.05,-3.8
0605925,23.11,20950,57537,26.69,-0.34,-17.86,0.0,-100.0,-14.67,-2.92,-9.43,-15.01,-14.67
0605926,23.0,11138,32927,25.28,-19.84,-12.3,-0.83,-100.0,-9.98,-2.63,-13.43,-9.75,-4.71
0605927,19.98,8660,29064,22.96,-1.49,-11.86,0.0,,-12.55,-11.04,-13.17,-9.59,-24.81
0605928,23.25,18716,54278,25.64,-13.01,-1.58,0.0,,-10.15,-3.16,-8.97,-10.67,-5.1
0606101,29.16,20259,40067,33.58,-6.2,-8.97,0.0,0.0,-14.11,-17.44,-16.58,-11.81,-10.09
0606102,24.99,14939,34993,29.92,-8.92,-20.24,0.0,0.0,-15.34,-11.88,-0.42,-16.87,-13.36
0606103,27.47,14911,30731,32.67,-27.22,-21.94,,,-17.22,-2.54,-17.34,-21.25,-10.46
0606501,54.39,36057,25352,58.72,-2.54,-20.18,0.0,,-7.04,-5.63,-25.67,-6.14,-5.29
0606502,41.67,26989,31088,46.47,-31.83,-2.64,-5.51,0.0,-11.35,-6.08,-23.75,-12.4,-9.38
0606507,47.81,29772,25897,53.48,-16.54,-2.44,-2.52,0.0,-12.35,-13.17,-10.41,-11.52,-3.03
0606509,57.38,22863,12977,63.79,0.0,-9.67,-4.49,,-9.56,-10.18,-20.75,-12.58,-13.33
0606511,45.26,24628,23780,50.88,-20.08,-7.92,-15.54,,-12.17,-9.23,-23.55,-12.47,-6.86
0606514,39.15,20441,25414,44.58,0.0,-16.47,0.0,,-15.54,-12.47,0.0,-11.18,-4.45
0606515,44.64,33208,32707,50.38,-4.78,-6.95,-15.44,,-14.47,-9.43,-13.87,-18.37,-8.55
0606516,42.31,15712,18952,45.33,0.0,-12.5,-5.82,,-8.34,-3.26,-12.79,-9.49,-6.82
0606517,42.32,17469,21072,45.33,0.0,-12.46,-5.79,,-8.35,-3.26,-12.79,-9.49,-6.82
0606518,47.05,14670,12717,53.57,-12.76,-18.62,-9.71,-48.48,-16.9,-12.86,-10.4,-10.73,-6.55
0606519,47.36,14473,12373,53.91,-13.05,-18.84,-9.8,-34.62,-17.0,-12.89,-10.42,-10.65,-6.51
0606520,36.85,18747,25340,42.52,-3.91,-12.75,-5.63,-100.0,-14.25,-12.73,-10.58,-14.33,-9.24
0606521,31.42,11913,20072,37.25,-2.17,-13.56,-18.9,,-14.42,-15.22,-17.6,-11.22,-13.75
0606522,39.59,18277,22937,44.35,-12.02,-7.18,-4.68,,-12.21,-9.57,-1.54,-11.46,-9.51
0606523,32.02,16601,29743,35.82,-0.65,-9.05,-12.02,0.0,-10.05,-5.24,-11.29,-16.31,-5.88
0606524,37.28,23565,34370,40.67,-9.92,-10.53,-5.11,0.0,-9.14,-2.98,-12.3,-13.41,-5.93
0606525,54.67,27343,18330,59.87,-4.03,-14.67,-17.24,0.0,-6.76,-4.99,-20.93,-15.06,-10.43
0606701,41.89,20629,23726,46.51,0.0,-1.66,-16.31,-14.07,-10.63,-8.16,-2.21,-11.02,-7.71
0606703,35.07,17808,29955,37.28,-9.76,0.0,0.0,,-7.79,-3.67,-8.83,-14.37,-9.44
0606704,54.09,30670,20009,60.52,-2.62,-15.19,-9.74,,-11.23,-12.57,-15.07,-12.4,-11.18
0606705,37.73,20897,28154,42.6,0.0,-14.14,-1.05,,-17.84,-7.53,-7.88,-13.94,-7.85
0606706,53.61,21143,17080,55.31,-14.7,-12.8,-0.03,0.0,-4.34,-0.98,-3.59,-1.97,-0.69
0606707,32.15,22299,38770,36.51,-4.7,-13.81,-13.62,,-12.79,-17.83,-23.16,-10.83,-9.32
0606709,48.86,27184,23800,53.32,0.0,-7.38,-5.08,-52.05,-12.29,-4.79,-12.59,-10.27,-4.8
0606712,19.66,10313,33582,23.49,0.0,-16.48,0.0,,-19.08,-15.84,0.0,-18.04,-5.07
0606713,38.4,15782,22623,41.09,-4.18,0.0,0.0,0.0,-9.2,-2.57,-14.38,-8.24,-5.65
0606714,57.09,29834,20037,59.82,-4.28,-2.51,-3.05,,-6.37,-2.06,-6.18,-6.94,-4.9
0606715,31.26,11773,20579,36.39,-1.69,-7.6,-15.68,0.0,-15.43,-4.26,-13.62,-18.49,-12.66
0606716,34.82,12711,20063,38.78,-5.92,-5.78,-11.61,0.0,-10.46,-3.36,-9.57,-13.54,-7.58
0606717,40.96,14116,18434,43.37,-7.51,-2.13,-1.44,0.0,-6.68,-2.58,-8.3,-8.26,-3.23
0607101,52.12,30661,21100,59.24,-8.32,-5.41,-7.39,0.0,-12.38,-12.63,-21.65,-11.3,-6.53
0607102,63.44,34679,16699,67.5,-2.14,-1.55,-3.59,,-3.68,-6.48,-9.03,-5.03,-6.01
0607103,50.45,31130,27358,53.22,-3.43,0.0,-3.86,,-6.03,-4.57,-14.2,-10.63,-3.8
0607104,46.19,22028,20868,51.35,-5.17,-20.97,-4.76,,-9.07,-11.34,-3.77,-11.21,-9.74
0607105,35.43,20786,30311,40.68,-7.73,-0.15,-0.28,0.0,-16.36,-10.83,-4.96,-7.2,-9.56
0607107,55.26,20072,12863,60.94,0.0,-6.01,-7.73,0.0,-5.43,-11.36,-5.93,-7.48,-4.47
0607108,67.96,34388,13907,71.2,-0.12,-7.4,-4.33,0.0,-7.22,-2.03,-3.07,-5.99,-3.22
0607110,61.65,20970,10153,67.38,0.0,0.0,0.0,0.0,-10.97,-9.28,-8.58,-6.25,-6.3
0607111,35.88,23162,34353,40.27,-8.28,-13.43,-10.86,0.0,-12.88,-11.46,-2.44,-11.91,-9.27
0607112,47.05,19787,19097,50.89,-2.86,-15.3,-0.13,0.0,-10.07,-1.72,-10.63,-10.19,-7.47
0607115,36.98,13572,19091,41.55,-6.04,-26.17,-15.4,,-4.1,-7.59,0.0,-6.16,-4.29
0607116,51.19,20745,16565,55.6,-21.93,-4.78,-9.62,0.0,-9.44,-6.22,-13.97,-8.68,-8.18
0607117,54.57,18087,13602,57.08,0.0,-14.95,0.0,,-3.8,-4.4,-7.96,-3.42,-3.73
0607118,49.17,30638,27088,53.07,-3.29,-6.45,0.0,0.0,-8.18,-7.31,-16.5,-11.17,-8.56
0607119,34.9,20055,32064,38.48,-12.01,-6.64,-0.14,0.0,-11.17,-12.15,-10.2,-9.36,-4.67
0607301,35.66,25994,36430,41.64,-22.62,-25.4,-12.86,0.0,-14.53,-12.79,-23.3,-9.66,-9.19
0607302,29.02,13415,28538,31.98,-4.48,0.0,0.0,,-9.54,-6.32,-16.56,-13.62,-14.06
0607306,51.47,24573,21131,53.77,-1.46,-2.94,0.0,,-4.55,-2.57,-3.34,-3.93,-2.81
0607307,37.97,15936,22872,41.06,-13.71,0.0,0.0,0.0,-8.38,-2.17,-13.67,-9.14,-6.14
0607308,17.4,11374,36761,23.63,-33.64,-22.5,-46.91,0.0,-24.91,-33.16,-19.6,-34.33,-13.53
0607310,23.94,19849,52323,27.5,-14.33,-4.83,-0.04,0.0,-14.45,-9.54,-28.89,-11.92,-10.54
0607311,19.2,8489,31591,21.18,0.0,-0.02,-8.25,,-21.68,-25.05,-11.87,-5.94,-4.71
0607312,34.08,14913,26907,35.66,0.0,-3.86,0.0,,-7.92,-0.97,-7.35,-7.65,-1.96
0607313,46.4,30955,32070,49.12,-23.54,-12.65,-11.93,0.0,-5.16,-5.85,-13.1,-7.28,-2.28
0607314,26.59,20953,43323,32.6,-0.16,-22.39,-8.12,0.0,-19.7,-15.0,-13.77,-22.23,-15.94
0607315,27.86,20028,46029,30.32,-23.19,-8.47,-4.44,0.0,-9.59,-6.12,-24.4,-9.44,-8.6
0607316,33.77,33383,57061,36.91,-17.45,-7.07,-4.52,,-10.26,-5.84,-9.82,-9.53,-6.4
0607317,48.67,30862,28535,51.96,-0.07,-5.92,-9.89,0.0,-9.83,-7.03,-14.58,-1.75,-4.47
0607322,44.77,19974,20129,49.81,-9.47,-8.74,-7.76,0.0,-10.83,-9.64,-8.29,-10.22,-7.8
0607323,35.09,13900,20527,40.38,-0.46,-36.95,-17.89,,-12.12,-10.29,-2.45,-13.36,-5.68
0607324,20.1,13713,40914,25.1,-0.17,-5.21,-0.38,0.0,-22.9,-0.62,-15.4,-22.28,-24.31
0607325,35.82,18532,28350,39.53,-7.18,0.0,0.0,,-11.7,-7.98,-6.0,-15.09,-9.22
0607326,18.47,13844,49830,21.74,0.0,-17.62,-12.29,,-12.52,-12.41,-3.7,-19.61,-9.94
0607327,56.02,25176,16426,60.52,0.0,-11.26,-3.05,0.0,-10.66,-5.02,-4.71,-8.62,-6.32
0607328,39.14,18791,23399,44.54,0.0,-4.83,-15.23,,-13.24,-7.94,-26.82,-18.69,-10.43
0607329,33.97,19803,29742,39.97,0.0,-14.23,-21.39,0.0,-12.65,-11.56,-13.71,-11.89,-12.78
0607330,58.89,35830,19718,64.5,0.0,-4.26,-3.58,0.0,-10.46,-9.81,-3.55,-7.05,-4.32
0607507,55.9,19199,12656,60.27,-17.29,-8.62,-1.74,0.0,-7.19,-9.69,0.0,-3.74,-3.28
0607508,28.22,13252,30272,30.45,0.0,-4.81,0.0,,-10.15,0.0,0.0,-7.95,-3.94
0607509,31.49,18298,33875,35.07,0.0,-10.46,-7.11,0.0,-11.84,-10.8,-12.91,-11.4,-4.33
0607510,38.54,19925,26716,42.72,0.0,-8.8,-4.2,0.0,-10.68,-13.98,-6.96,-7.81,-2.87
0607511,24.19,14652,42511,25.63,-0.5,-3.68,-1.19,0.0,-7.01,-8.86,-2.39,-7.08,-4.14
0607512,30.03,13257,26390,33.44,0.0,-9.68,-10.63,,-9.97,-5.04,-7.83,-14.42,-14.33
0607513,34.32,12930,21438,37.62,-9.69,-8.69,-3.6,0.0,-11.02,-2.83,-0.1,-8.0,-7.67
0607514,26.9,13475,32380,29.39,0.0,-7.94,-4.83,,-10.72,-1.78,-11.85,-10.53,-4.6
0607705,47.73,32855,31279,51.23,-7.57,-3.42,-2.16,0.0,-9.57,-8.08,-11.62,-10.66,-5.69
0607706,64.09,33954,15785,68.26,-4.3,-3.55,-10.1,0.0,-8.7,-5.22,-21.04,-11.66,-2.97
0607707,35.31,14332,22408,39.01,-16.07,-4.97,-2.44,0.0,-14.3,-8.36,-20.37,-14.44,-8.92
0607708,46.49,27480,28631,48.97,-4.59,-3.42,0.0,0.0,-4.84,-3.74,-2.14,-4.57,-4.39
0607709,35.31,13676,21392,39.0,-16.2,-4.98,-2.46,0.0,-14.3,-8.31,-20.39,-14.44,-8.89
0607901,32.98,26902,40708,39.79,-10.58,-21.23,-32.8,0.0,-15.92,-4.44,-21.59,-20.56,-15.42
0607902,35.15,15486,24475,38.75,-14.14,-1.89,-0.45,0.0,-10.12,-1.69,-22.1,-15.57,-11.68
0608101,37.43,18230,28243,39.23,0.0,-2.69,0.0,0.0,-6.78,-8.29,-5.68,-8.79,-2.56
0608102,30.77,14226,28931,32.96,-0.38,-3.85,0.0,0.0,-13.64,-1.44,-19.89,-9.71,-4.31
0608103,25.12,12146,29264,29.33,-10.99,-12.1,0.0,0.0,-16.48,-20.15,-18.68,-18.9,-18.83
0608104,20.68,10854,35087,23.63,0.0,-6.37,0.0,0.0,-20.39,-9.21,-9.46,-16.68,-5.7
0608105,20.65,11298,39456,22.26,0.0,-10.68,0.0,0.0,-6.73,-3.74,-0.77,-6.89,-2.32
0608106,25.09,9609,26407,26.68,0.0,-8.77,0.0,0.0,-9.68,-2.37,-14.79,-6.25,-3.16
0608301,53.96,22558,17442,56.4,0.0,-5.67,0.0,,-4.98,-1.45,-3.62,-7.79,-2.91
0608302,45.17,17947,18353,49.44,-18.21,-13.85,-1.99,0.0,-7.98,-4.4,-8.26,-12.85,-3.38
0608303,34.08,28159,46099,37.92,0.0,-10.5,-9.59,0.0,-11.91,-6.72,-15.11,-13.87,-8.74
0608505,43.57,12996,14944,46.51,0.0,-1.64,0.0,,-4.41,-5.78,-5.78,-2.77,-1.23
0608506,33.43,15328,25143,37.87,-6.28,-14.09,0.0,,-14.52,-13.66,-30.87,-15.21,-15.67
0608507,16.87,10641,41391,20.45,0.0,-18.13,-0.23,0.0,-16.83,-7.01,-20.65,-19.99,-5.17
0608508,26.36,15050,35655,29.68,0.0,-12.98,-14.86,0.0,-5.2,-19.15,-13.17,-7.95,-8.41
0608510,36.37,22033,33045,40.0,-34.05,-2.3,0.0,,-13.42,-8.35,-30.74,-12.72,-5.26
0608511,25.66,10679,28522,27.24,0.0,-1.91,-4.39,,-7.51,-5.0,-29.18,-8.15,-2.54
0608512,20.89,8320,29758,21.85,0.0,-6.88,0.0,0.0,-4.87,0.0,0.0,-7.61,-3.89
0608515,16.97,6982,28983,19.41,-4.86,-4.18,-8.15,,-14.74,-9.57,-7.03,-17.97,-14.96
0608516,21.95,14645,47412,23.6,-0.13,-2.38,-0.13,,-11.13,-5.81,-9.47,-5.31,-0.21
0608517,22.64,12735,37049,25.58,0.0,-14.87,-13.31,,-15.21,-10.12,-5.48,-12.4,-4.72
0608518,34.89,11781,20468,36.53,0.0,-5.83,0.0,,-2.62,0.0,-4.7,-2.2,-0.83
0608519,31.55,20287,39192,34.11,-5.38,-5.38,-5.61,0.0,-7.25,-9.32,-0.59,-9.69,-3.84
0608520,42.65,14969,17775,45.72,0.0,-6.73,0.0,0.0,-8.08,-4.09,0.0,-6.74,-4.1
0608521,51.95,18237,15909,53.41,0.0,-2.32,0.0,0.0,-5.46,-4.05,-0.98,-2.88,-2.27
0608522,16.98,7866,32631,19.42,-4.63,-4.18,-8.26,,-14.75,-9.55,-6.98,-17.98,-14.9
0608701,37.47,20620,28781,41.74,-3.46,-16.46,-3.15,0.0,-13.93,-5.34,-6.08,-16.01,-11.36
0608702,31.43,17426,30527,36.34,-6.24,-15.69,-30.18,0.0,-10.02,-13.18,-4.31,-21.66,-10.83
0608900,40.06,33977,37528,47.52,-5.29,-2.17,-5.7,0.0,-16.22,-9.2,-13.74,-20.65,-12.93
0609501,39.64,25304,31059,44.89,-6.26,-12.1,-11.64,-42.93,-13.18,-14.22,-4.14,-8.08,-5.7
0609502,43.49,23780,26289,47.49,-7.94,-4.03,-4.77,-97.83,-10.45,-9.42,-21.08,-7.58,-6.19
0609503,28.72,16811,34955,32.47,0.0,0.0,-4.82,0.0,-11.56,-10.78,-26.57,-7.7,-8.34
0609702,30.29,16799,31610,34.7,-10.53,-7.47,0.0,0.0,-15.27,-12.86,-9.82,-14.66,-7.31
0609704,28.05,15573,34732,30.96,-1.77,-22.6,-22.14,,-9.51,-2.92,-6.86,-10.38,-5.29
0609705,39.23,15961,21798,42.27,0.0,-5.91,-1.89,0.0,-6.86,-6.45,0.0,-5.13,-2.19
0609706,34.69,20389,33717,37.68,-0.39,-9.03,-5.8,0.0,-7.86,-5.52,-2.4,-7.42,-3.2
0609901,44.66,17394,16542,51.26,-41.25,0.0,0.0,0.0,-14.55,-11.11,-0.2,-16.38,-10.05
0609902,51.32,22113,16992,56.55,0.0,-3.95,-14.78,0.0,-9.94,-4.02,-13.31,-6.07,-5.12
0609903,40.12,27571,33896,44.85,-6.21,-25.28,0.0,0.0,-11.78,-6.81,-4.05,-13.1,-11.98
0609904,48.06,20497,19154,51.69,-0.07,-2.04,-0.07,,-7.05,-3.75,-5.66,-6.53,-3.68
0610100,52.21,34780,26861,56.42,-8.65,-7.1,-11.7,0.0,-8.29,-5.15,-15.29,-7.92,-3.17
0610701,52.39,28615,22486,56.0,-1.72,-7.62,0.0,0.0,-6.99,-5.7,-14.54,-8.44,-3.99
0610702,59.19,29506,17978,62.14,-1.84,-5.71,0.0,,-5.89,-2.26,-15.44,-11.11,-4.31
0610703,63.54,30269,14658,67.37,0.0,-5.73,0.0,,-5.45,-4.04,-35.27,-10.63,-5.13
0611102,26.23,15375,39262,28.14,-0.17,-8.58,-0.19,,-6.6,-6.78,-1.52,-8.86,-7.9
0611103,45.78,27198,23813,53.32,-14.53,-6.25,-11.67,,-15.85,-14.74,0.0,-17.35,-7.42
0611104,29.56,16035,31781,33.53,-15.58,-21.32,-12.05,0.0,-12.93,-3.42,-2.82,-19.02,-7.43
0611107,39.32,15152,20601,42.38,-1.24,-20.31,0.0,0.0,-8.85,-5.43,-14.59,-9.19,-10.54
0611108,31.08,16250,29392,35.6,-13.39,-16.39,-0.15,0.0,-12.86,-5.67,-5.22,-17.92,-14.91
0611109,30.67,15271,29203,34.34,-5.34,-6.92,-3.09,0.0,-11.07,-9.22,-2.67,-13.12,-8.33
0611301,42.02,16561,19379,46.08,-21.65,-9.47,-4.09,-100.0,-8.51,-7.93,-11.09,-8.97,-6.47
0611302,42.02,18848,22056,46.08,-21.8,-9.45,-4.07,-100.0,-8.51,-7.93,-11.08,-8.99,-6.44
0800100,33.76,16677,26372,38.74,-1.22,-53.42,0.0,0.0,-12.43,-15.49,-17.31,-13.9,-23.12
0800200,21.84,12798,31511,28.88,,0.0,,,-25.38,-17.51,-39.94,-31.81,-5.83
0800301,28.11,14749,29207,33.55,-5.21,-16.24,-3.15,0.0,-17.13,-4.52,-21.81,-19.72,-15.03
0800302,30.24,21349,38682,35.56,-6.76,-14.83,-3.28,0.0,-15.89,-5.42,-16.89,-15.37,-10.09
0800303,23.2,13927,34207,28.93,-0.11,-20.29,0.0,0.0,-20.5,-0.05,-30.27,-25.31,-24.03
0800401,20.46,10562,34970,23.2,0.0,-2.31,0.0,,-12.17,-0.37,-0.18,-11.09,-12.11
0800501,26.24,15917,34754,31.41,-19.06,-16.37,0.0,0.0,-17.25,-14.46,-16.56,-15.24,-14.11
0800502,30.36,17493,33319,34.43,0.0,-2.9,0.0,,-12.37,-13.06,-6.78,-18.67,-3.78
0800601,18.67,14499,52324,21.7,-2.81,-3.02,0.0,0.0,-15.99,-17.66,-12.89,-14.11,-9.73
0800701,26.21,15037,36507,29.17,0.0,-0.15,0.0,0.0,-10.94,-5.95,-10.82,-14.12,-7.49
0800702,31.36,19435,33921,36.43,0.0,-13.08,0.0,,-15.22,-2.2,-6.56,-14.41,-6.77
0800703,25.82,20274,41837,32.64,-27.37,-6.81,-39.29,,-22.39,-25.23,-25.64,-29.79,-18.92
0800801,16.36,10002,43134,18.82,-11.36,-20.91,-4.23,,-12.65,-6.66,-11.56,-13.7,-11.06
0800901,14.9,7694,40603,15.93,-2.08,0.0,-15.93,,-7.25,-0.61,-10.96,-14.4,-2.61
0800902,15.18,8877,37940,18.96,-12.66,0.0,-23.21,,-19.87,-21.38,-10.67,-15.27,-15.49
0801001,39.04,16379,20567,44.33,-5.98,-10.93,-18.48,-85.71,-12.19,-9.77,-11.42,-12.07,-8.76
0801002,39.26,20078,25037,44.5,-5.74,-11.09,-21.36,,-11.99,-9.7,-11.53,-11.65,-8.57
0801003,26.88,12341,27180,31.23,-13.98,-12.98,0.0,0.0,-14.35,-12.22,-16.34,-13.58,-11.39
0801101,34.69,25674,40811,38.62,-4.34,-18.18,0.0,0.0,-11.07,-7.0,-11.79,-9.61,-7.8
0801201,37.26,16473,23717,40.99,-3.52,-29.93,0.0,,-8.76,-6.51,-19.51,-11.45,-10.32
0801202,37.66,26636,36357,42.28,-5.78,-10.78,0.0,0.0,-12.05,-5.29,-13.91,-13.41,-5.8
0801301,43.97,24469,24427,50.04,-4.44,-1.15,-14.86,0.0,-11.66,-8.21,-9.57,-12.06,-4.19
0801401,28.45,11119,25042,30.75,-9.17,-7.22,-0.34,,-6.3,-8.77,-16.1,-9.12,-5.59
0801501,26.97,14692,33149,30.71,0.0,-27.73,-19.99,,-11.69,-6.39,-0.07,-18.93,-11.62
0801601,40.96,19495,21904,47.09,-5.5,-1.95,-18.05,0.0,-11.55,-8.59,-13.4,-12.65,-3.95
0801602,16.24,9167,39404,18.87,0.0,-20.98,-0.14,,-14.23,-6.67,-5.69,-16.54,-16.7
0801603,23.04,10874,29434,26.98,-9.86,-10.88,-3.92,,-15.76,-12.42,-15.85,-16.1,-10.26
0801701,28.98,27452,48788,36.01,-5.72,-4.77,-2.16,,-21.35,-17.06,-5.94,-18.64,-11.2
0801702,35.82,28136,43433,39.31,-0.17,-29.41,-4.82,0.0,-13.75,-8.56,-12.66,-6.07,-1.95
0801703,43.88,22885,24067,48.74,-0.26,-12.32,-1.4,-100.0,-10.46,-6.46,-26.19,-14.92,-6.65
0801704,23.99,16901,45380,27.14,0.0,-6.72,0.0,0.0,-10.72,-13.33,-7.82,-16.17,-9.48
0801705,33.19,32982,55058,37.46,-19.57,-22.41,-8.57,,-11.66,-9.42,-3.44,-12.17,-9.96
0801800,35.14,18628,26964,40.86,-10.28,0.0,-2.24,-100.0,-14.39,-11.33,-9.11,-15.5,-11.48
0801900,46.66,23078,20770,52.63,-2.65,0.0,0.0,-0.97,-11.93,-6.83,-3.25,-14.44,-6.31
0802001,32.86,15171,23544,39.19,-0.07,-10.84,-5.83,,-17.11,-1.64,-26.64,-22.2,-5.98
0802002,20.41,12071,43134,21.87,0.0,-2.93,0.0,,-5.91,0.0,-1.92,-13.64,-5.37
0802003,25.77,15386,34137,31.07,0.0,-33.08,0.0,,-16.51,-4.27,-14.99,-19.29,-5.71
0802004,36.27,20494,28911,41.48,-31.18,-27.48,-6.2,,-14.12,-16.33,-8.98,-9.86,-5.52
0802005,28.8,17694,33194,34.77,-8.65,-13.3,-17.31,,-19.39,-12.26,-20.9,-22.77,-6.27
0802006,41.83,23854,27345,46.59,-2.89,-12.5,-4.22,-77.78,-12.16,-2.29,-18.72,-10.03,-1.35
0802101,33.43,20079,26167,43.42,-34.74,-19.31,-1.42,0.0,-23.57,-20.31,-14.11,-26.93,-11.31
0802200,35.56,21641,28782,42.92,-17.88,-29.63,0.0,0.0,-16.13,-12.59,-11.96,-23.28,-15.1
0802301,49.92,35240,28713,55.1,-4.65,-23.63,-4.72,,-9.64,-6.15,-12.58,-12.84,-8.7
0802401,41.75,22222,20309,52.25,0.0,0.0,-40.92,,-20.33,-16.84,-17.83,-29.48,-14.98
0802501,36.32,24251,33172,42.23,0.0,-35.64,-10.22,,-13.73,-8.14,-6.19,-15.12,-10.37
0920100,32.13,16809,29912,35.98,0.0,-28.34,0.0,0.0,-10.93,-2.44,-7.75,-11.77,-4.1
0920201,63.82,31168,14323,68.51,-16.26,-15.73,-6.12,,-11.83,-6.82,-15.17,-4.28,-4.48
0920202,27.31,18467,43825,29.65,0.0,-3.2,-1.88,,-9.65,-8.58,-7.63,-13.51,-7.34
0920203,30.37,16301,27945,36.84,-13.97,-3.28,-1.01,,-18.61,-25.27,-16.52,-9.19,-7.26
0920204,42.97,28442,30472,48.28,-17.28,-3.32,-12.71,,-10.8,-17.93,-16.05,-10.98,-3.84
0920205,24.98,12834,33927,27.45,-75.9,0.0,-24.11,,-11.18,-2.59,0.0,-8.38,-5.24
0920206,42.66,28577,31934,47.23,-20.15,0.0,0.0,0.0,-9.13,-6.41,-13.37,-10.7,-6.42
0920207,28.71,21042,45027,31.85,0.0,-9.29,-9.92,,-9.72,-4.81,-6.98,-12.74,-2.69
0920301,42.5,19859,21963,47.48,-0.79,-9.9,-0.15,0.0,-10.91,-10.07,-8.24,-16.12,-9.34
0920401,33.32,19297,33040,36.87,0.0,-8.85,-10.87,,-10.2,-14.14,-10.45,-7.77,-6.12
0920402,42.68,29012,34013,46.03,-13.91,-1.05,-3.99,0.0,-7.3,-4.24,-7.05,-12.47,-7.73
