zcta,Num Eligible,Num Ineligible,Percentage Eligible
72433,574,474,0.55
72434,422,348,0.55
72435,62,51,0.55
72436,198,163,0.55
72437,736,592,0.55
72438,560,327,0.63
72440,52,43,0.55
72441,14,12,0.54
72442,1140,661,0.63
72443,634,523,0.55
72444,369,305,0.55
72445,17,14,0.55
72447,379,305,0.55
72449,40,33,0.55
72450,8468,6989,0.55
72453,38,31,0.55
72454,1029,849,0.55
72455,2825,2332,0.55
72456,126,104,0.55
72457,31,26,0.54
72458,133,110,0.55
72459,279,230,0.55
72460,157,130,0.55
72461,741,611,0.55
72462,79,65,0.55
72464,12,10,0.55
72466,310,256,0.55
72467,127,102,0.55
72469,236,195,0.55
72470,60,49,0.55
72471,204,172,0.54
72472,1934,1554,0.55
72473,453,382,0.54
72476,1498,1236,0.55
72478,83,69,0.55
72479,265,214,0.55
72482,276,228,0.55
72501,6255,4165,0.6
72512,592,394,0.6
72513,637,486,0.57
72515,14,9,0.61
72517,85,57,0.6
72519,765,535,0.59
72520,63,42,0.6
72521,1093,849,0.56
72522,94,62,0.6
72523,212,141,0.6
72524,88,59,0.6
72526,63,42,0.6
72527,124,83,0.6
72528,47,31,0.6
72529,1040,826,0.56
72530,438,292,0.6
72531,186,140,0.57
72532,334,270,0.55
72533,88,59,0.6
72534,309,205,0.6
72536,96,64,0.6
72537,192,156,0.55
72538,99,66,0.6
72539,88,59,0.6
72540,28,18,0.61
72542,793,635,0.56
72543,2878,1917,0.6
72544,130,106,0.55
72546,28,18,0.61
72550,207,138,0.6
72553,30,20,0.6
72554,642,436,0.6
72555,55,37,0.6
72556,796,530,0.6
72560,2091,1392,0.6
72561,187,125,0.6
72562,523,348,0.6
72564,113,75,0.6
72565,209,139,0.6
72566,129,86,0.6
72567,66,44,0.6
72568,399,269,0.6
72569,86,71,0.55
72571,94,62,0.6
72572,42,33,0.56
72573,91,61,0.6
72576,931,620,0.6
72577,163,119,0.58
72578,36,24,0.6
72579,342,230,0.6
72581,229,152,0.6
72583,397,264,0.6
72584,140,94,0.6
72585,52,35,0.6
72587,14,9,0.61
72601,7096,5770,0.55
72611,381,309,0.55
72615,7,6,0.54
72616,2475,2013,0.55
72617,49,39,0.56
72619,453,368,0.55
72623,159,130,0.55
72624,87,71,0.55
72626,265,215,0.55
72628,178,144,0.55
72629,138,92,0.6
72630,33,27,0.55
72631,939,763,0.55
72632,1094,890,0.55
72633,439,357,0.55
72634,1138,925,0.55
72635,866,704,0.55
72636,7,6,0.54
72638,1692,1376,0.55
72639,134,109,0.55
72640,91,74,0.55
72641,468,380,0.55
72642,453,368,0.55
72644,557,454,0.55
72645,393,309,0.56
72648,116,94,0.55
72650,972,785,0.55
72651,294,239,0.55
72653,6694,5443,0.55
72655,109,88,0.55
72658,373,304,0.55
72660,112,91,0.55
72661,130,106,0.55
72662,703,572,0.55
72663,77,51,0.6
72666,94,77,0.55
72668,105,85,0.55
72669,14,12,0.54
72670,36,29,0.55
72672,83,68,0.55
72675,359,292,0.55
72677,149,121,0.55
72679,20,15,0.57
72680,200,134,0.6
72682,65,53,0.55
72683,83,68,0.55
72685,290,236,0.55
72686,45,35,0.56
72687,1381,1123,0.55
72701,8500,9922,0.46
72703,5952,6939,0.46
72704,5479,6398,0.46
72712,4935,9397,0.34
72713,3256,6186,0.34
72714,1741,3303,0.35
72715,2212,4197,0.35
72717,158,184,0.46
72718,637,1211,0.34
72719,2112,4009,0.35
72721,80,65,0.55
72722,400,759,0.35
72727,1217,1298,0.48
72729,42,49,0.46
72730,1694,1977,0.46
72732,649,1232,0.35
72734,1030,1949,0.35
72736,916,1738,0.35
72738,549,491,0.53
72739,58,110,0.35
72740,2334,1898,0.55
72742,94,77,0.55
72744,918,1072,0.46
72745,1738,3297,0.35
72747,29,55,0.35
72749,17,20,0.46
72751,1087,2063,0.35
72752,74,58,0.56
72753,1848,2157,0.46
72756,5454,10324,0.35
72758,5845,11135,0.34
72760,65,53,0.55
72761,3093,5846,0.35
72762,7147,8877,0.45
72764,10358,12744,0.45
72768,162,308,0.34
72769,214,250,0.46
72773,256,211,0.55
72774,1108,1292,0.46
72776,174,141,0.55
72801,4338,2920,0.6
72802,5332,3589,0.6
72821,363,281,0.56
72823,1500,1010,0.6
72824,402,271,0.6
72826,6,4,0.6
72827,40,27,0.6
72828,24,16,0.6
72829,37,25,0.6
72830,3622,2438,0.6
72832,165,111,0.6
72833,894,604,0.6
72834,2387,1608,0.6
72835,195,140,0.58
72837,1851,1246,0.6
72838,27,18,0.6
72839,70,47,0.6
72840,466,314,0.6
72841,40,29,0.58
72842,293,197,0.6
72843,540,363,0.6
72845,262,176,0.6
72846,945,636,0.6
72847,655,441,0.6
72851,158,113,0.58
72852,77,53,0.59
72853,453,321,0.59
72854,144,101,0.59
72855,1366,983,0.58
72856,68,54,0.56
72857,225,185,0.55
72858,814,548,0.6
72860,70,47,0.6
72863,371,266,0.58
72865,238,171,0.58
72901,4594,3699,0.55
72903,5523,4447,0.55
72904,4908,3952,0.55
72908,3134,2524,0.55
72916,2245,1808,0.55
72921,3018,2430,0.55
72923,1055,850,0.55
72926,120,87,0.58
72927,1955,1410,0.58
72928,148,119,0.55
72930,99,80,0.55
72932,323,260,0.55
72933,1082,871,0.55
72934,207,166,0.55
72935,99,80,0.55
72936,3179,2560,0.55
72937,772,622,0.55
72938,256,206,0.55
72940,503,405,0.55
72941,1114,897,0.55
72943,584,419,0.58
72944,587,452,0.56
72945,72,58,0.55
72946,718,579,0.55
72947,871,701,0.55
72948,83,68,0.55
72949,2137,1711,0.56
72950,93,67,0.58
72951,187,138,0.58
72952,552,445,0.55
72955,99,80,0.55
72956,7418,5973,0.55
72958,1591,1143,0.58
72959,505,573,0.47
73001,14,12,0.54
73002,144,222,0.39
73003,2753,6321,0.3
73004,134,205,0.4
73005,1674,1408,0.54
73006,637,553,0.54
73007,401,756,0.35
73008,4052,4938,0.45
73009,179,151,0.54
73010,3107,4768,0.39
73011,57,87,0.4
73012,5423,11330,0.32
73013,7905,15600,0.34
73014,186,345,0.35
73015,475,399,0.54
73016,380,372,0.51
73017,314,333,0.49
73018,2966,4552,0.39
73019,0,0,
73020,4879,4785,0.5
73021,60,50,0.55
73022,2,4,0.33
73024,151,127,0.54
73025,2397,3645,0.4
73026,1969,2726,0.42
73027,219,225,0.49
73028,585,601,0.49
73029,307,258,0.54
73030,914,907,0.5
73031,4,6,0.4
73032,37,36,0.51
73033,77,65,0.54
73034,6342,12447,0.34
73036,2571,4763,0.35
73038,335,282,0.54
73040,270,308,0.47
73041,68,57,0.54
73042,182,153,0.54
73043,29,27,0.52
73044,4506,4644,0.49
73045,2160,2233,0.49
73047,1269,1184,0.52
73048,413,358,0.54
73049,1240,1425,0.47
73050,272,280,0.49
73051,1572,2177,0.42
73052,933,1431,0.39
73053,139,117,0.54
73054,706,1111,0.39
73055,1810,1820,0.5
73056,78,84,0.48
73057,322,494,0.39
73058,60,62,0.49
73059,425,587,0.42
73061,242,319,0.43
73062,259,218,0.54
73063,130,134,0.49
73064,3295,6106,0.35
73065,1456,2234,0.39
73066,21,22,0.49
73067,267,410,0.39
73068,2038,2822,0.42
73069,4360,6038,0.42
73070,20,28,0.42
73071,7148,9899,0.42
73072,8369,11655,0.42
73073,107,122,0.47
73074,168,258,0.39
73075,1344,2063,0.39
73077,1047,1408,0.43
73078,1587,2935,0.35
73079,94,135,0.41
73080,1514,2324,0.39
73082,396,601,0.4
73084,1293,1319,0.5
73086,1631,1596,0.51
73089,2052,3149,0.39
73090,132,244,0.35
73092,131,185,0.41
73093,512,786,0.39
73095,274,421,0.39
73096,3012,2533,0.54
73097,66,41,0.62
73098,580,851,0.41
73099,10908,20211,0.35
73102,647,512,0.56
73103,919,1484,0.38
73104,703,788,0.47
73105,1063,1716,0.38
73106,2449,3403,0.42
73107,5711,4278,0.57
73108,3207,2118,0.6
73109,4256,3316,0.56
73110,6505,6631,0.5
73111,2083,3364,0.38
73112,5567,8297,0.4
73114,3402,5496,0.38
73115,4220,3889,0.52
73116,1711,2605,0.4
73117,1103,1521,0.42
73118,2461,3975,0.38
73119,6969,4502,0.61
73120,6102,10142,0.38
73121,630,651,0.49
73122,2363,3364,0.41
73127,5569,4606,0.55
73128,1027,1175,0.47
73129,4218,3286,0.56
73130,4225,4306,0.5
73131,636,976,0.39
73132,5038,7170,0.41
73134,957,1931,0.33
73135,4494,3636,0.55
73139,3614,3560,0.5
73141,524,534,0.5
73142,2919,4154,0.41
73145,442,344,0.56
73149,1207,942,0.56
73150,1091,853,0.56
73151,378,385,0.5
73159,6795,5564,0.55
73160,9968,13804,0.42
73162,5119,7286,0.41
73165,1284,1778,0.42
73169,929,657,0.59
73170,6811,9432,0.42
73173,720,997,0.42
73179,1447,1342,0.52
73401,7082,6929,0.51
73425,25,25,0.5
73430,255,249,0.51
73432,199,180,0.53
73433,397,609,0.39
73434,99,113,0.47
73435,19,18,0.51
73436,21,20,0.51
73437,9,9,0.5
73438,556,544,0.51
73439,1495,1348,0.53
73440,48,43,0.53
73441,28,27,0.51
73442,93,91,0.51
73443,612,599,0.51
73444,21,25,0.46
73446,1618,1460,0.53
73447,181,163,0.53
73448,1184,1159,0.51
73449,616,556,0.53
73450,239,216,0.53
73453,125,122,0.51
73455,117,105,0.53
73456,336,329,0.51
73458,141,138,0.51
73459,280,274,0.51
73460,959,865,0.53
73461,170,153,0.53
73463,649,635,0.51
73481,169,170,0.5
73487,37,36,0.51
73488,5,5,0.5
73491,137,134,0.51
73501,3717,3464,0.52
73503,2287,2131,0.52
73505,9094,8475,0.52
73507,4191,3906,0.52
73520,19,18,0.51
73521,4192,3526,0.54
73523,54,45,0.55
73526,438,368,0.54
73527,1049,978,0.52
73528,137,124,0.52
73529,910,891,0.51
73530,77,65,0.54
73531,61,57,0.52
73532,111,93,0.54
73533,5278,5166,0.51
73537,94,79,0.54
73538,1314,1225,0.52
73539,37,31,0.54
73540,96,89,0.52
73541,651,607,0.52
73542,830,698,0.54
73543,332,309,0.52
73544,45,38,0.54
73546,232,196,0.54
73547,381,320,0.54
73548,86,84,0.51
73549,65,55,0.54
73550,446,375,0.54
73551,11,10,0.52
73552,271,252,0.52
73553,6,5,0.55
73554,699,588,0.54
73555,40,33,0.55
73556,34,29,0.54
73557,57,53,0.52
73559,95,81,0.54
73560,131,110,0.54
73562,113,105,0.52
73564,111,93,0.54
73565,171,168,0.5
73566,313,263,0.54
73567,138,128,0.52
73568,204,190,0.52
73569,76,75,0.5
73570,219,184,0.54
73571,11,10,0.52
73572,661,616,0.52
73573,429,420,0.51
73601,2024,1702,0.54
73620,230,194,0.54
73622,60,50,0.55
73624,406,342,0.54
73625,88,74,0.54
73626,225,189,0.54
73627,114,96,0.54
73628,285,271,0.51
73632,696,586,0.54
73638,23,21,0.52
73639,142,120,0.54
73641,139,117,0.54
73642,37,35,0.51
73644,2943,2475,0.54
73645,281,237,0.54
73646,68,65,0.51
73647,125,105,0.54
73650,193,179,0.52
73651,799,672,0.54
73654,142,133,0.52
73655,168,141,0.54
73658,43,41,0.51
73659,29,27,0.52
73660,70,66,0.51
73661,88,74,0.54
73662,1321,1113,0.54
73663,238,226,0.51
73664,205,172,0.54
73666,69,62,0.53
73667,84,80,0.51
73668,11,10,0.52
73669,323,273,0.54
73673,63,53,0.54
73701,3967,5335,0.43
73703,4870,6549,0.43
73705,51,68,0.43
73716,88,84,0.51
73717,1296,1234,0.51
73718,98,96,0.51
73719,18,18,0.5
73720,35,47,0.43
73722,76,72,0.51
73724,184,176,0.51
73726,86,82,0.51
73727,31,42,0.42
73728,342,326,0.51
73729,109,103,0.51
73730,105,142,0.43
73731,31,29,0.52
73733,37,50,0.43
73734,172,164,0.51
73735,117,157,0.43
73736,68,92,0.42
73737,656,625,0.51
73738,170,228,0.43
73739,80,78,0.51
73741,316,301,0.51
73742,728,693,0.51
73743,12,16,0.43
73744,51,49,0.51
73746,4,4,0.5
73747,59,57,0.51
73749,82,78,0.51
73750,1345,1281,0.51
73753,76,102,0.43
73754,176,232,0.43
73755,139,133,0.51
73756,51,49,0.51
73757,21,29,0.42
73758,29,38,0.43
73759,218,294,0.43
73760,82,78,0.51
73761,57,76,0.43
73762,364,465,0.44
73763,269,256,0.51
73764,25,23,0.52
73766,170,228,0.43
73768,279,265,0.51
73770,8,8,0.5
73771,76,102,0.43
73772,664,633,0.51
73773,283,380,0.43
73801,2915,2776,0.51
73832,166,158,0.51
73834,260,248,0.51
73835,59,57,0.51
73838,107,102,0.51
73840,119,113,0.51
73841,252,240,0.51
73842,66,62,0.52
73843,146,139,0.51
73844,35,33,0.51
73848,336,320,0.51
73851,18,18,0.5
73852,369,351,0.51
73853,94,90,0.51
73855,29,27,0.52
73857,115,109,0.51
73858,287,273,0.51
73859,254,242,0.51
73860,213,203,0.51
73901,27,25,0.52
73931,74,70,0.51
73932,340,324,0.51
73933,293,279,0.51
73937,37,35,0.51
73938,133,127,0.51
73939,266,254,0.51
73942,2681,2553,0.51
73944,70,66,0.51
73945,510,486,0.51
73946,10,10,0.5
73947,82,78,0.51
73949,216,206,0.51
73950,330,314,0.51
73951,201,191,0.51
73960,5,7,0.42
74001,58,57,0.5
74002,393,385,0.51
74003,2699,2645,0.51
74006,5456,5346,0.51
74008,5199,7419,0.41
74010,2022,2015,0.5
74011,4759,7281,0.4
74012,9637,14665,0.4
74014,7756,8235,0.49
74015,1383,1793,0.44
74016,970,1298,0.43
74017,4626,6495,0.42
74019,3235,4543,0.42
74020,1414,1386,0.5
74021,4096,3764,0.52
74022,320,313,0.51
74023,2195,2306,0.49
74026,153,204,0.43
74027,121,170,0.42
74028,340,339,0.5
74029,979,959,0.51
74030,681,682,0.5
74032,419,436,0.49
74033,2388,3180,0.43
74034,29,28,0.51
74035,842,825,0.51
74036,1162,1588,0.42
74037,4276,5694,0.43
74038,424,418,0.5
74039,727,726,0.5
74041,518,517,0.5
74042,72,100,0.42
74044,1425,1420,0.5
74045,59,58,0.5
74046,17,17,0.5
74047,1308,1416,0.48
74048,880,1235,0.42
74050,82,85,0.49
74051,378,370,0.51
74052,197,197,0.5
74053,790,1109,0.42
74054,147,144,0.51
74055,9064,8801,0.51
74056,954,935,0.51
74058,731,716,0.51
74059,1040,1085,0.49
74060,92,90,0.51
74061,418,409,0.51
74062,183,188,0.49
74063,5817,7139,0.45
74066,6041,6030,0.5
74068,10,10,0.5
74070,3027,2843,0.52
74071,23,23,0.5
74072,266,369,0.42
74073,1057,940,0.53
74074,5921,6103,0.49
74075,4572,4740,0.49
74077,236,243,0.49
74078,82,84,0.49
74079,725,944,0.43
74080,440,597,0.42
74081,351,344,0.51
74082,29,28,0.51
74083,175,217,0.45
74084,89,88,0.5
74085,431,443,0.49
74103,582,746,0.44
74104,2337,3002,0.44
74105,5025,6454,0.44
74106,3315,2740,0.55
74107,3669,4713,0.44
74108,1385,1776,0.44
74110,2999,2474,0.55
74112,3803,5070,0.43
74114,2939,3848,0.43
74115,4824,3981,0.55
74116,748,781,0.49
74117,25,21,0.54
74119,650,835,0.44
74120,952,1201,0.44
74126,2039,1704,0.54
74127,2999,3510,0.46
74128,2373,3164,0.43
74129,3428,4570,0.43
74130,436,357,0.55
74131,576,575,0.5
74132,2015,2494,0.45
74133,8415,11492,0.42
74134,4295,5726,0.43
74135,3690,4917,0.43
74136,5485,7301,0.43
74137,5110,6805,0.43
74145,3300,4400,0.43
74146,2999,4000,0.43
74171,360,479,0.43
74301,2176,1952,0.53
74330,547,490,0.53
74331,1354,1212,0.53
74332,360,363,0.5
74333,242,216,0.53
74337,954,866,0.52
74338,1013,906,0.53
74339,471,421,0.53
74340,46,41,0.53
74342,544,487,0.53
74343,616,551,0.53
74344,3066,2744,0.53
74346,1577,1412,0.53
74347,592,509,0.54
74349,165,148,0.53
74350,163,146,0.53
74352,1253,1111,0.53
74354,3549,3177,0.53
74358,48,43,0.53
74359,69,60,0.53
74360,5,5,0.5
74361,3432,3072,0.53
74363,557,499,0.53
74364,386,320,0.55
74365,840,752,0.53
74366,272,244,0.53
74367,117,105,0.53
74368,10,9,0.53
74369,364,326,0.53
74370,743,665,0.53
74401,3040,3225,0.49
74403,5529,5866,0.49
74421,916,914,0.5
74422,139,145,0.49
74423,169,179,0.49
74425,199,158,0.56
74426,2013,1603,0.56
74427,297,185,0.62
74428,185,164,0.53
74429,3001,3184,0.49
74430,99,79,0.56
74431,172,172,0.5
74432,1920,1529,0.56
74434,1788,1651,0.52
74435,657,435,0.6
74436,879,928,0.49
74437,1770,1739,0.5
74438,85,68,0.56
74441,1245,776,0.62
74442,170,136,0.56
74445,539,538,0.5
74446,102,109,0.48
74447,3002,2996,0.5
74450,305,323,0.49
74451,858,534,0.62
74452,93,71,0.57
74454,534,567,0.49
74455,494,496,0.5
74456,23,23,0.5
74457,113,71,0.61
74458,39,41,0.49
74459,12,9,0.57
74460,71,71,0.5
74462,1661,1199,0.58
74463,401,426,0.48
74464,7429,4628,0.62
74467,2628,2788,0.49
74468,42,44,0.49
74469,452,478,0.49
74470,238,253,0.48
74471,347,216,0.62
74472,129,92,0.58
74477,3,3,0.5
74501,6089,4847,0.56
74521,14,10,0.58
74522,28,23,0.55
74523,1324,948,0.58
74525,2122,1914,0.53
74528,35,28,0.56
74530,37,34,0.52
74531,202,160,0.56
74533,175,158,0.53
74534,45,41,0.52
74535,16,14,0.53
74536,299,215,0.58
74538,775,699,0.53
74540,41,35,0.54
74543,81,58,0.58
74546,154,122,0.56
74547,683,543,0.56
74549,25,18,0.58
74552,222,159,0.58
74553,253,203,0.55
74554,390,311,0.56
74555,133,120,0.53
74556,66,60,0.52
74557,115,82,0.58
74558,90,64,0.58
74560,129,103,0.56
74561,411,319,0.56
74562,168,120,0.58
74563,401,287,0.58
74565,128,102,0.56
74567,31,22,0.58
74569,112,101,0.53
74570,232,184,0.56
74571,741,530,0.58
74572,151,137,0.52
74574,239,171,0.58
74576,36,31,0.54
74577,53,38,0.58
74578,1294,925,0.58
74601,3041,4089,0.43
74604,2060,2579,0.44
74630,127,170,0.43
74631,1077,1448,0.43
74632,72,97,0.43
74633,83,81,0.51
74636,35,47,0.43
74637,317,311,0.5
74640,59,79,0.43
74641,99,134,0.42
74643,76,102,0.43
74644,72,97,0.43
74646,29,39,0.43
74647,571,768,0.43
74650,114,112,0.5
74651,119,159,0.43
74652,147,146,0.5
74653,589,792,0.43
74701,5310,4790,0.53
74720,85,77,0.52
74721,5,5,0.5
74722,45,32,0.58
74723,316,285,0.53
74724,42,30,0.58
74726,451,407,0.53
74727,440,325,0.58
74728,2472,1768,0.58
74729,581,525,0.53
74730,1067,963,0.53
74731,316,285,0.53
74733,560,505,0.53
74734,194,138,0.58
74735,410,293,0.58
74736,213,153,0.58
74737,17,12,0.59
74738,101,72,0.58
74740,443,317,0.58
74741,175,158,0.53
74743,1866,1335,0.58
74745,2158,1543,0.58
74747,53,48,0.52
74748,149,134,0.53
74750,45,32,0.58
74753,13,12,0.52
74754,87,62,0.58
74755,25,18,0.58
74756,163,116,0.58
74759,233,167,0.58
74760,45,32,0.58
74761,17,12,0.59
74764,730,522,0.58
74766,272,195,0.58
74801,3454,4613,0.43
74804,3502,4678,0.43
74820,6505,5868,0.53
74824,194,253,0.43
74825,427,373,0.53
74826,188,251,0.43
74827,80,64,0.56
74829,307,245,0.56
74830,40,32,0.56
74831,126,182,0.41
74832,140,187,0.43
74833,116,92,0.56
74834,1101,1470,0.43
74836,42,38,0.52
74837,31,24,0.56
74839,158,126,0.56
74840,366,398,0.48
74842,40,36,0.53
74843,53,48,0.52
74844,53,48,0.52
74845,90,72,0.56
74848,1736,1382,0.56
74849,601,504,0.54
74850,54,43,0.56
74851,1696,2274,0.43
74852,242,324,0.43
74854,326,341,0.49
74855,705,942,0.43
74856,146,133,0.52
74857,1761,2123,0.45
74859,1293,1030,0.56
74860,329,262,0.56
74864,838,1117,0.43
74865,351,329,0.52
74866,8,11,0.42
74867,158,126,0.56
74868,2604,2073,0.56
74869,101,135,0.43
74871,470,424,0.53
74872,534,753,0.41
74873,1804,2410,0.43
74875,165,220,0.43
74878,220,295,0.43
74880,390,315,0.55
74881,717,953,0.43
74883,466,371,0.56
74884,1175,936,0.56
74901,413,295,0.58
74902,951,680,0.58
74930,421,301,0.58
74931,297,185,0.62
74932,516,369,0.58
74935,31,22,0.58
74936,257,160,0.62
74937,1165,833,0.58
74939,320,229,0.58
74940,514,367,0.58
74941,525,375,0.58
74942,34,24,0.59
74943,17,12,0.59
74944,225,161,0.58
74945,45,28,0.62
74946,8,5,0.62
74947,31,22,0.58
74948,2805,1748,0.62
74949,53,38,0.58
74951,300,215,0.58
74953,2719,1945,0.58
74954,1114,694,0.62
74955,3409,2124,0.62
74956,421,301,0.58
74957,236,169,0.58
74959,1398,999,0.58
74960,2838,1768,0.62
74962,1102,686,0.62
74963,118,84,0.58
74964,551,364,0.6
74965,1074,669,0.62
74966,811,580,0.58
75001,2212,5065,0.3
75002,4829,19147,0.2
75006,5479,14853,0.27
75007,5853,17654,0.25
75009,1398,6520,0.18
75010,3693,10741,0.26
75013,2996,13335,0.18
75019,3672,14278,0.2
75020,3795,5686,0.4
75021,1322,1980,0.4
75022,1446,7910,0.15
75023,5201,11602,0.31
75024,3791,14337,0.21
75025,4941,15392,0.24
75028,2641,13848,0.16
75032,4666,8120,0.36
75033,2327,13328,0.15
75034,2701,14360,0.16
75035,5240,25590,0.17
75036,1692,10186,0.14
75038,5011,8172,0.38
75039,2641,7176,0.27
75040,7712,13698,0.36
75041,6366,4533,0.58
75042,6287,7105,0.47
75043,11417,10024,0.53
75044,6495,9381,0.41
75048,2496,6811,0.27
75050,7196,8199,0.47
75051,6972,6741,0.51
75052,14934,17132,0.47
75054,1322,3975,0.25
75056,5159,20580,0.2
75057,1955,4870,0.29
75058,605,906,0.4
75060,7809,7574,0.51
75061,8925,10190,0.47
75062,7680,12527,0.38
75063,3981,14628,0.21
75065,1267,3534,0.26
75067,8341,20931,0.28
75068,3736,19057,0.16
75069,3729,10683,0.26
75070,5805,15873,0.27
75071,5579,18400,0.23
75072,4890,15929,0.23
75074,5666,13545,0.29
75075,4568,10239,0.31
75076,1284,1924,0.4
75077,3294,11404,0.22
75078,2902,11680,0.2
75080,7105,13574,0.34
75081,5133,8324,0.38
75082,3700,8414,0.31
75087,5447,9508,0.36
75088,2747,6259,0.31
75089,3402,8045,0.3
75090,3992,5981,0.4
75092,4339,6500,0.4
75093,4514,15124,0.23
75094,1653,6667,0.2
75098,5405,18048,0.23
75101,71,159,0.31
75102,258,284,0.48
75103,2784,3210,0.46
75104,5734,9533,0.38
75105,54,59,0.48
75109,817,898,0.48
75110,5203,5723,0.48
75114,773,1422,0.35
75115,8714,10621,0.45
75116,2768,3768,0.42
75117,765,882,0.46
75119,3231,7244,0.31
75124,936,906,0.51
75125,886,1830,0.33
75126,7870,14471,0.35
75127,301,347,0.46
75132,17,29,0.37
75134,3167,3813,0.45
75135,1087,1892,0.36
75137,2296,3823,0.38
75140,1381,1596,0.46
75141,1199,480,0.71
75142,2672,4917,0.35
75143,2352,3013,0.44
75144,593,652,0.48
75146,3800,4424,0.46
75147,1176,1659,0.41
75148,1063,987,0.52
75149,9365,9851,0.49
75150,10559,11077,0.49
75152,645,1457,0.31
75153,91,100,0.48
75154,5619,10791,0.34
75155,598,658,0.48
75156,2880,2677,0.52
75157,32,59,0.35
75158,635,1168,0.35
75159,4883,2348,0.68
75160,3263,5983,0.35
75161,919,1692,0.35
75163,424,393,0.52
75164,29,92,0.24
75165,5530,12484,0.31
75166,458,1471,0.24
75167,1383,3121,0.31
75169,2973,3658,0.45
75172,1281,513,0.71
75173,648,2084,0.24
75180,4307,4190,0.51
75181,3820,5012,0.43
75182,1087,1464,0.43
75189,4876,9017,0.35
75201,2591,7756,0.25
75202,370,1110,0.25
75203,3291,1982,0.62
75204,4963,14876,0.25
75205,3891,8334,0.32
75206,5895,17698,0.25
75207,1055,2098,0.33
75208,5650,5541,0.5
75209,2186,4340,0.33
75210,2104,916,0.7
75211,13562,12933,0.51
75212,5203,5249,0.5
75214,5441,11518,0.32
75215,4304,2772,0.61
75216,13387,5779,0.7
75217,17787,9018,0.66
75218,3665,5142,0.42
75219,4126,8712,0.32
75220,5541,10409,0.35
75223,2593,3768,0.41
75224,6991,5155,0.58
75225,3261,6327,0.34
75226,681,1918,0.26
75227,12191,6495,0.65
75228,10831,15127,0.42
75229,4573,8410,0.35
75230,3804,7063,0.35
75231,8931,8647,0.51
75232,5983,4825,0.55
75233,3068,2391,0.56
75234,4231,9874,0.3
75235,2840,5640,0.33
75236,3211,3040,0.51
75237,3351,3246,0.51
75238,7236,6936,0.51
75240,3445,6552,0.34
75241,7616,3090,0.71
75243,13226,12947,0.51
75244,1705,3449,0.33
75246,358,1075,0.25
75247,123,245,0.33
75248,5092,9798,0.34
75249,1753,2919,0.38
75251,525,974,0.35
75252,3603,8399,0.3
75253,5998,2401,0.71
75254,3294,7118,0.32
75261,0,0,
75287,6364,16984,0.27
75401,2637,4589,0.36
75402,2561,4458,0.36
75407,2158,6937,0.24
75409,1786,5742,0.24
75410,931,1073,0.46
75411,263,230,0.53
75412,123,108,0.53
75413,27,41,0.4
75414,561,840,0.4
75415,42,37,0.53
75416,587,515,0.53
75417,487,427,0.53
75418,2358,3532,0.4
75420,249,219,0.53
75421,204,179,0.53
75422,392,683,0.36
75423,419,727,0.37
75424,404,1210,0.25
75426,974,853,0.53
75428,1529,2618,0.37
75429,0,0,
75431,425,387,0.52
75432,695,609,0.53
75433,577,511,0.53
75434,16,14,0.53
75435,204,179,0.53
75436,438,384,0.53
75437,247,216,0.53
75438,153,229,0.4
75439,146,219,0.4
75440,1267,1459,0.46
75441,23,20,0.53
75442,1011,2983,0.25
75446,553,776,0.42
75447,187,280,0.4
75448,140,122,0.53
75449,174,268,0.39
75450,62,54,0.53
75451,230,263,0.47
75452,743,1157,0.39
75453,550,856,0.39
75454,1363,4383,0.24
75455,5634,4938,0.53
75457,1236,1084,0.53
75459,887,1328,0.4
75460,4732,4148,0.53
75462,2479,2173,0.53
75468,191,168,0.53
75469,80,78,0.51
75470,49,43,0.53
75471,256,227,0.53
75472,707,815,0.46
75473,756,663,0.53
75474,2155,3754,0.36
75475,24,36,0.4
75476,194,290,0.4
75477,175,154,0.53
75478,208,182,0.53
75479,296,443,0.4
75480,327,290,0.53
75481,81,71,0.53
75482,5313,4657,0.53
75486,558,489,0.53
75487,312,273,0.53
75488,183,275,0.4
75489,163,244,0.4
75490,448,672,0.4
75491,818,1232,0.4
75492,88,132,0.4
75493,104,91,0.53
75494,2237,2409,0.48
75495,1415,2174,0.39
75496,476,809,0.37
75497,688,768,0.47
75501,6323,7437,0.46
75503,4434,5215,0.46
75550,123,108,0.53
75551,1801,2118,0.46
75554,306,283,0.52
75555,304,346,0.47
75556,196,230,0.46
75558,315,276,0.53
75559,951,1114,0.46
75560,160,188,0.46
75561,847,996,0.46
75562,21,25,0.46
75563,659,775,0.46
75564,2,2,0.5
75565,19,22,0.46
75566,118,139,0.46
75567,655,771,0.46
75568,579,550,0.51
75569,579,681,0.46
75570,1963,2309,0.46
75571,539,472,0.53
75572,588,691,0.46
75573,48,57,0.46
75574,295,347,0.46
75601,2955,3003,0.5
75602,4170,4141,0.5
75603,1049,1089,0.49
75604,5673,5903,0.49
75605,6153,6240,0.5
75630,507,497,0.5
75631,421,432,0.49
75633,2319,2375,0.49
75638,1120,984,0.53
75639,464,475,0.49
75640,1098,958,0.53
75641,25,25,0.5
75642,38,33,0.54
75643,359,355,0.5
75644,2367,2065,0.53
75645,2164,1891,0.53
75647,2493,2538,0.5
75650,2049,1787,0.53
75651,420,366,0.53
